
%NQSII(INFO): ------- Output from job:0000 -------
       6.563s 0001 Spinup Function norm 2.228472721859e+01
       6.566s 0002 Spinup Function norm 1.286500993446e+01
       6.115s 0000 Spinup Function norm 4.328962677595e+01
       6.108s 0001 Spinup Function norm 2.228472721859e+01
       6.108s 0002 Spinup Function norm 1.286500993446e+01
       5.931s 0000 Spinup Function norm 4.328962677595e+01
       5.935s 0001 Spinup Function norm 2.228472721859e+01
       5.930s 0002 Spinup Function norm 1.286500993446e+01
       5.682s 0000 Spinup Function norm 4.328962677595e+01
       5.688s 0001 Spinup Function norm 2.228472721859e+01
       5.678s 0002 Spinup Function norm 1.286500993446e+01
       5.440s 0000 Spinup Function norm 4.328962677595e+01
       5.439s 0001 Spinup Function norm 2.228472721859e+01
       5.437s 0002 Spinup Function norm 1.286500993446e+01
       5.248s 0000 Spinup Function norm 4.328962677595e+01
       5.253s 0001 Spinup Function norm 2.228472721859e+01
       5.247s 0002 Spinup Function norm 1.286500993446e+01
       4.939s 0000 Spinup Function norm 4.328962677595e+01
       4.935s 0001 Spinup Function norm 2.228472721859e+01
       4.944s 0002 Spinup Function norm 1.286500993446e+01
       4.921s 0000 Spinup Function norm 4.328962677595e+01
       4.917s 0001 Spinup Function norm 2.228472721859e+01
       4.915s 0002 Spinup Function norm 1.286500993446e+01
       4.763s 0000 Spinup Function norm 4.328962677595e+01
       4.758s 0001 Spinup Function norm 2.228472721859e+01
       4.759s 0002 Spinup Function norm 1.286500993446e+01
       4.521s 0000 Spinup Function norm 4.328962677595e+01
       4.517s 0001 Spinup Function norm 2.228472721859e+01
       4.515s 0002 Spinup Function norm 1.286500993446e+01
       4.430s 0000 Spinup Function norm 4.328962677595e+01
       4.418s 0001 Spinup Function norm 2.228472721859e+01
       4.430s 0002 Spinup Function norm 1.286500993446e+01
       4.293s 0000 Spinup Function norm 4.328962677595e+01
       4.341s 0001 Spinup Function norm 2.228472721859e+01
       4.298s 0002 Spinup Function norm 1.286500993446e+01
       4.132s 0000 Spinup Function norm 4.328962677595e+01
       4.145s 0001 Spinup Function norm 2.228472721859e+01
       4.114s 0002 Spinup Function norm 1.286500993446e+01
       4.079s 0000 Spinup Function norm 4.328962677595e+01
       4.071s 0001 Spinup Function norm 2.228472721859e+01
       4.071s 0002 Spinup Function norm 1.286500993446e+01
       3.951s 0000 Spinup Function norm 4.328962677595e+01
       3.951s 0001 Spinup Function norm 2.228472721859e+01
       3.950s 0002 Spinup Function norm 1.286500993446e+01
       3.906s 0000 Spinup Function norm 4.328962677595e+01
       3.889s 0001 Spinup Function norm 2.228472721859e+01
       3.880s 0002 Spinup Function norm 1.286500993446e+01
       3.893s 0000 Spinup Function norm 4.328962677595e+01
       3.887s 0001 Spinup Function norm 2.228472721859e+01
       3.896s 0002 Spinup Function norm 1.286500993446e+01
       3.719s 0000 Spinup Function norm 4.328962677595e+01
       3.697s 0001 Spinup Function norm 2.228472721859e+01
       3.677s 0002 Spinup Function norm 1.286500993446e+01
       3.635s 0000 Spinup Function norm 4.328962677595e+01
       3.634s 0001 Spinup Function norm 2.228472721859e+01
       3.639s 0002 Spinup Function norm 1.286500993446e+01
       3.528s 0000 Spinup Function norm 4.328962677595e+01
       3.518s 0001 Spinup Function norm 2.228472721859e+01
       3.532s 0002 Spinup Function norm 1.286500993446e+01
       3.441s 0000 Spinup Function norm 4.328962677595e+01
       3.440s 0001 Spinup Function norm 2.228472721859e+01
       3.429s 0002 Spinup Function norm 1.286500993446e+01
       3.348s 0000 Spinup Function norm 4.328962677595e+01
       3.348s 0001 Spinup Function norm 2.228472721859e+01
       3.354s 0002 Spinup Function norm 1.286500993446e+01
       3.293s 0000 Spinup Function norm 4.328962677595e+01
       3.282s 0001 Spinup Function norm 2.228472721859e+01
       3.286s 0002 Spinup Function norm 1.286500993446e+01
       3.190s 0000 Spinup Function norm 4.328962677595e+01
       3.176s 0001 Spinup Function norm 2.228472721859e+01
       3.185s 0002 Spinup Function norm 1.286500993446e+01
       3.095s 0000 Spinup Function norm 4.328962677595e+01
       3.164s 0001 Spinup Function norm 2.228472721859e+01
       3.079s 0002 Spinup Function norm 1.286500993446e+01
       3.087s 0000 Spinup Function norm 4.328962677595e+01
       3.092s 0001 Spinup Function norm 2.228472721859e+01
       3.077s 0002 Spinup Function norm 1.286500993446e+01
       2.996s 0000 Spinup Function norm 4.328962677595e+01
       3.003s 0001 Spinup Function norm 2.228472721859e+01
       2.995s 0002 Spinup Function norm 1.286500993446e+01
       2.924s 0000 Spinup Function norm 4.328962677595e+01
       2.929s 0001 Spinup Function norm 2.228472721859e+01
       2.922s 0002 Spinup Function norm 1.286500993446e+01
       2.850s 0000 Spinup Function norm 4.328962677595e+01
       2.849s 0001 Spinup Function norm 2.228472721859e+01
       2.845s 0002 Spinup Function norm 1.286500993446e+01
       2.791s 0000 Spinup Function norm 4.328962677595e+01
       2.799s 0001 Spinup Function norm 2.228472721859e+01
       2.792s 0002 Spinup Function norm 1.286500993446e+01
       2.784s 0000 Spinup Function norm 4.328962677595e+01
       2.777s 0001 Spinup Function norm 2.228472721859e+01
       2.766s 0002 Spinup Function norm 1.286500993446e+01
       2.704s 0000 Spinup Function norm 4.328962677595e+01
       2.702s 0001 Spinup Function norm 2.228472721859e+01
       2.701s 0002 Spinup Function norm 1.286500993446e+01
       2.638s 0000 Spinup Function norm 4.328962677595e+01
       2.633s 0001 Spinup Function norm 2.228472721859e+01
       2.633s 0002 Spinup Function norm 1.286500993446e+01
       2.579s 0000 Spinup Function norm 4.328962677595e+01
       2.689s 0001 Spinup Function norm 2.228472721859e+01
       2.590s 0002 Spinup Function norm 1.286500993446e+01
       2.555s 0000 Spinup Function norm 4.328962677595e+01
       2.552s 0001 Spinup Function norm 2.228472721859e+01
       2.548s 0002 Spinup Function norm 1.286500993446e+01
       2.516s 0000 Spinup Function norm 4.328962677595e+01
       2.498s 0001 Spinup Function norm 2.228472721859e+01
       2.505s 0002 Spinup Function norm 1.286500993446e+01
       2.461s 0000 Spinup Function norm 4.328962677595e+01
       2.464s 0001 Spinup Function norm 2.228472721859e+01
       2.459s 0002 Spinup Function norm 1.286500993446e+01
       2.391s 0000 Spinup Function norm 4.328962677595e+01
       2.388s 0001 Spinup Function norm 2.228472721859e+01
       2.384s 0002 Spinup Function norm 1.286500993446e+01
       2.365s 0000 Spinup Function norm 4.328962677595e+01
       2.349s 0001 Spinup Function norm 2.228472721859e+01
       2.350s 0002 Spinup Function norm 1.286500993446e+01
       2.312s 0000 Spinup Function norm 4.328962677595e+01
       2.295s 0001 Spinup Function norm 2.228472721859e+01
       2.294s 0002 Spinup Function norm 1.286500993446e+01
       2.277s 0000 Spinup Function norm 4.328962677595e+01
       2.274s 0001 Spinup Function norm 2.228472721859e+01
       2.270s 0002 Spinup Function norm 1.286500993446e+01
       2.247s 0000 Spinup Function norm 4.328962677595e+01
       2.236s 0001 Spinup Function norm 2.228472721859e+01
       2.238s 0002 Spinup Function norm 1.286500993446e+01
       2.196s 0000 Spinup Function norm 4.328962677595e+01
       2.195s 0001 Spinup Function norm 2.228472721859e+01
       2.189s 0002 Spinup Function norm 1.286500993446e+01
       2.187s 0000 Spinup Function norm 4.328962677595e+01
       2.177s 0001 Spinup Function norm 2.228472721859e+01
       2.180s 0002 Spinup Function norm 1.286500993446e+01
       2.117s 0000 Spinup Function norm 4.328962677595e+01
       2.125s 0001 Spinup Function norm 2.228472721859e+01
       2.119s 0002 Spinup Function norm 1.286500993446e+01
       2.113s 0000 Spinup Function norm 4.328962677595e+01
       2.103s 0001 Spinup Function norm 2.228472721859e+01
       2.107s 0002 Spinup Function norm 1.286500993446e+01
       2.110s 0000 Spinup Function norm 4.328962677595e+01
       2.046s 0001 Spinup Function norm 2.228472721859e+01
       2.043s 0002 Spinup Function norm 1.286500993446e+01
       2.029s 0000 Spinup Function norm 4.328962677595e+01
       2.017s 0001 Spinup Function norm 2.228472721859e+01
       2.022s 0002 Spinup Function norm 1.286500993446e+01
       2.003s 0000 Spinup Function norm 4.328962677595e+01
       1.999s 0001 Spinup Function norm 2.228472721859e+01
       1.990s 0002 Spinup Function norm 1.286500993446e+01
       2.015s 0000 Spinup Function norm 4.328962677595e+01
       1.997s 0001 Spinup Function norm 2.228472721859e+01
       2.002s 0002 Spinup Function norm 1.286500993446e+01
       1.953s 0000 Spinup Function norm 4.328962677595e+01
       1.956s 0001 Spinup Function norm 2.228472721859e+01
       1.990s 0002 Spinup Function norm 1.286500993446e+01
       1.953s 0000 Spinup Function norm 4.328962677595e+01
       1.934s 0001 Spinup Function norm 2.228472721859e+01
       1.939s 0002 Spinup Function norm 1.286500993446e+01
       1.907s 0000 Spinup Function norm 4.328962677595e+01
       1.901s 0001 Spinup Function norm 2.228472721859e+01
       1.907s 0002 Spinup Function norm 1.286500993446e+01
       1.892s 0000 Spinup Function norm 4.328962677595e+01
       1.896s 0001 Spinup Function norm 2.228472721859e+01
       1.882s 0002 Spinup Function norm 1.286500993446e+01
       1.850s 0000 Spinup Function norm 4.328962677595e+01
       1.837s 0001 Spinup Function norm 2.228472721859e+01
       1.837s 0002 Spinup Function norm 1.286500993446e+01
       1.828s 0000 Spinup Function norm 4.328962677595e+01
       1.822s 0001 Spinup Function norm 2.228472721859e+01
       1.828s 0002 Spinup Function norm 1.286500993446e+01
       1.795s 0000 Spinup Function norm 4.328962677595e+01
       1.802s 0001 Spinup Function norm 2.228472721859e+01
       1.792s 0002 Spinup Function norm 1.286500993446e+01
       1.860s 0000 Spinup Function norm 4.328962677595e+01
       1.850s 0001 Spinup Function norm 2.228472721859e+01
       1.849s 0002 Spinup Function norm 1.286500993446e+01
       1.784s 0000 Spinup Function norm 4.328962677595e+01
       1.782s 0001 Spinup Function norm 2.228472721859e+01
       1.792s 0002 Spinup Function norm 1.286500993446e+01
       1.753s 0000 Spinup Function norm 4.328962677595e+01
       1.753s 0001 Spinup Function norm 2.228472721859e+01
       1.744s 0002 Spinup Function norm 1.286500993446e+01
       1.728s 0000 Spinup Function norm 4.328962677595e+01
       1.712s 0001 Spinup Function norm 2.228472721859e+01
       1.717s 0002 Spinup Function norm 1.286500993446e+01
       1.688s 0000 Spinup Function norm 4.328962677595e+01
       1.676s 0001 Spinup Function norm 2.228472721859e+01
       1.674s 0002 Spinup Function norm 1.286500993446e+01
       1.669s 0000 Spinup Function norm 4.328962677595e+01
       1.664s 0001 Spinup Function norm 2.228472721859e+01
       1.669s 0002 Spinup Function norm 1.286500993446e+01
       1.706s 0000 Spinup Function norm 4.328962677595e+01
       1.688s 0001 Spinup Function norm 2.228472721859e+01
       1.683s 0002 Spinup Function norm 1.286500993446e+01
       1.642s 0000 Spinup Function norm 4.328962677595e+01
       1.621s 0001 Spinup Function norm 2.228472721859e+01
       1.639s 0002 Spinup Function norm 1.286500993446e+01
       1.627s 0000 Spinup Function norm 4.328962677595e+01
       1.627s 0001 Spinup Function norm 2.228472721859e+01
       1.626s 0002 Spinup Function norm 1.286500993446e+01
       1.611s 0000 Spinup Function norm 4.328962677595e+01
       1.611s 0001 Spinup Function norm 2.228472721859e+01
       1.620s 0002 Spinup Function norm 1.286500993446e+01
       1.599s 0000 Spinup Function norm 4.328962677595e+01
       1.603s 0001 Spinup Function norm 2.228472721859e+01
       1.592s 0002 Spinup Function norm 1.286500993446e+01
       1.560s 0000 Spinup Function norm 4.328962677595e+01
       1.556s 0001 Spinup Function norm 2.228472721859e+01
       1.553s 0002 Spinup Function norm 1.286500993446e+01
       1.554s 0000 Spinup Function norm 4.328962677595e+01
       1.547s 0001 Spinup Function norm 2.228472721859e+01
       1.545s 0002 Spinup Function norm 1.286500993446e+01
       1.574s 0000 Spinup Function norm 4.328962677595e+01
       1.577s 0001 Spinup Function norm 2.228472721859e+01
       1.584s 0002 Spinup Function norm 1.286500993446e+01
       1.526s 0000 Spinup Function norm 4.328962677595e+01
       1.519s 0001 Spinup Function norm 2.228472721859e+01
       1.525s 0002 Spinup Function norm 1.286500993446e+01
       1.492s 0000 Spinup Function norm 4.328962677595e+01
       1.493s 0001 Spinup Function norm 2.228472721859e+01
       1.487s 0002 Spinup Function norm 1.286500993446e+01
       1.486s 0000 Spinup Function norm 4.328962677595e+01
       1.488s 0001 Spinup Function norm 2.228472721859e+01
       1.481s 0002 Spinup Function norm 1.286500993446e+01
       1.491s 0000 Spinup Function norm 4.328962677595e+01
       1.481s 0001 Spinup Function norm 2.228472721859e+01
       1.491s 0002 Spinup Function norm 1.286500993446e+01
       1.484s 0000 Spinup Function norm 4.328962677595e+01
       1.471s 0001 Spinup Function norm 2.228472721859e+01
       1.494s 0002 Spinup Function norm 1.286500993446e+01
       1.440s 0000 Spinup Function norm 4.328962677595e+01
       1.430s 0001 Spinup Function norm 2.228472721859e+01
       1.434s 0002 Spinup Function norm 1.286500993446e+01
       1.441s 0000 Spinup Function norm 4.328962677595e+01
       1.437s 0001 Spinup Function norm 2.228472721859e+01
       1.481s 0002 Spinup Function norm 1.286500993446e+01
       1.436s 0000 Spinup Function norm 4.328962677595e+01
       1.444s 0001 Spinup Function norm 2.228472721859e+01
       1.478s 0002 Spinup Function norm 1.286500993446e+01
       1.419s 0000 Spinup Function norm 4.328962677595e+01
       1.410s 0001 Spinup Function norm 2.228472721859e+01
       1.416s 0002 Spinup Function norm 1.286500993446e+01
       1.415s 0000 Spinup Function norm 4.328962677595e+01
       1.414s 0001 Spinup Function norm 2.228472721859e+01
       1.399s 0002 Spinup Function norm 1.286500993446e+01
       1.410s 0000 Spinup Function norm 4.328962677595e+01
       1.416s 0001 Spinup Function norm 2.228472721859e+01
       1.407s 0002 Spinup Function norm 1.286500993446e+01
       1.373s 0000 Spinup Function norm 4.328962677595e+01
       1.380s 0001 Spinup Function norm 2.228472721859e+01
       1.369s 0002 Spinup Function norm 1.286500993446e+01
       1.379s 0000 Spinup Function norm 4.328962677595e+01
       1.362s 0001 Spinup Function norm 2.228472721859e+01
       1.362s 0002 Spinup Function norm 1.286500993446e+01
       1.369s 0000 Spinup Function norm 4.328962677595e+01
       1.366s 0001 Spinup Function norm 2.228472721859e+01
       1.357s 0002 Spinup Function norm 1.286500993446e+01
       1.367s 0000 Spinup Function norm 4.328962677595e+01
       1.344s 0001 Spinup Function norm 2.228472721859e+01
       1.357s 0002 Spinup Function norm 1.286500993446e+01
       1.327s 0000 Spinup Function norm 4.328962677595e+01
       1.322s 0001 Spinup Function norm 2.228472721859e+01
       1.326s 0002 Spinup Function norm 1.286500993446e+01
       1.313s 0000 Spinup Function norm 4.328962677595e+01
       1.309s 0001 Spinup Function norm 2.228472721859e+01
       1.313s 0002 Spinup Function norm 1.286500993446e+01
       1.316s 0000 Spinup Function norm 4.328962677595e+01
       1.306s 0001 Spinup Function norm 2.228472721859e+01
       1.309s 0002 Spinup Function norm 1.286500993446e+01
       1.303s 0000 Spinup Function norm 4.328962677595e+01
       1.304s 0001 Spinup Function norm 2.228472721859e+01
       1.294s 0002 Spinup Function norm 1.286500993446e+01
       1.314s 0000 Spinup Function norm 4.328962677595e+01
       1.295s 0001 Spinup Function norm 2.228472721859e+01
       1.304s 0002 Spinup Function norm 1.286500993446e+01
       1.284s 0000 Spinup Function norm 4.328962677595e+01
       1.281s 0001 Spinup Function norm 2.228472721859e+01
       1.287s 0002 Spinup Function norm 1.286500993446e+01
       1.264s 0000 Spinup Function norm 4.328962677595e+01
       1.271s 0001 Spinup Function norm 2.228472721859e+01
       1.271s 0002 Spinup Function norm 1.286500993446e+01
       1.274s 0000 Spinup Function norm 4.328962677595e+01
       1.264s 0001 Spinup Function norm 2.228472721859e+01
       1.275s 0002 Spinup Function norm 1.286500993446e+01
       1.276s 0000 Spinup Function norm 4.328962677595e+01
       1.243s 0001 Spinup Function norm 2.228472721859e+01
       1.257s 0002 Spinup Function norm 1.286500993446e+01
       1.261s 0000 Spinup Function norm 4.328962677595e+01
       1.254s 0001 Spinup Function norm 2.228472721859e+01
       1.260s 0002 Spinup Function norm 1.286500993446e+01
       1.250s 0000 Spinup Function norm 4.328962677595e+01
       1.253s 0001 Spinup Function norm 2.228472721859e+01
       1.237s 0002 Spinup Function norm 1.286500993446e+01
       1.251s 0000 Spinup Function norm 4.328962677595e+01
       1.256s 0001 Spinup Function norm 2.228472721859e+01
       1.237s 0002 Spinup Function norm 1.286500993446e+01
       1.226s 0000 Spinup Function norm 4.328962677595e+01
       1.231s 0001 Spinup Function norm 2.228472721859e+01
       1.219s 0002 Spinup Function norm 1.286500993446e+01
       1.213s 0000 Spinup Function norm 4.328962677595e+01
       1.215s 0001 Spinup Function norm 2.228472721859e+01
       1.204s 0002 Spinup Function norm 1.286500993446e+01
       1.225s 0000 Spinup Function norm 4.328962677595e+01
       1.230s 0001 Spinup Function norm 2.228472721859e+01
       1.214s 0002 Spinup Function norm 1.286500993446e+01
       1.235s 0000 Spinup Function norm 4.328962677595e+01
       1.232s 0001 Spinup Function norm 2.228472721859e+01
       1.225s 0002 Spinup Function norm 1.286500993446e+01
       1.209s 0000 Spinup Function norm 4.328962677595e+01
       1.205s 0001 Spinup Function norm 2.228472721859e+01
       1.197s 0002 Spinup Function norm 1.286500993446e+01
       1.189s 0000 Spinup Function norm 4.328962677595e+01
       1.191s 0001 Spinup Function norm 2.228472721859e+01
       1.193s 0002 Spinup Function norm 1.286500993446e+01
       1.201s 0000 Spinup Function norm 4.328962677595e+01
       1.208s 0001 Spinup Function norm 2.228472721859e+01
       1.198s 0002 Spinup Function norm 1.286500993446e+01
       1.162s 0000 Spinup Function norm 4.328962677595e+01
       1.176s 0001 Spinup Function norm 2.228472721859e+01
       1.162s 0002 Spinup Function norm 1.286500993446e+01
       1.166s 0000 Spinup Function norm 4.328962677595e+01
       1.175s 0001 Spinup Function norm 2.228472721859e+01
       1.162s 0002 Spinup Function norm 1.286500993446e+01
       1.176s 0000 Spinup Function norm 4.328962677595e+01
       1.186s 0001 Spinup Function norm 2.228472721859e+01
       1.174s 0002 Spinup Function norm 1.286500993446e+01
       1.146s 0000 Spinup Function norm 4.328962677595e+01
       1.152s 0001 Spinup Function norm 2.228472721859e+01
       1.151s 0002 Spinup Function norm 1.286500993446e+01
       1.148s 0000 Spinup Function norm 4.328962677595e+01
       1.159s 0001 Spinup Function norm 2.228472721859e+01
       1.147s 0002 Spinup Function norm 1.286500993446e+01
       1.152s 0000 Spinup Function norm 4.328962677595e+01
       1.160s 0001 Spinup Function norm 2.228472721859e+01
       1.148s 0002 Spinup Function norm 1.286500993446e+01
       1.142s 0000 Spinup Function norm 4.328962677595e+01
       1.140s 0001 Spinup Function norm 2.228472721859e+01
       1.128s 0002 Spinup Function norm 1.286500993446e+01
       1.111s 0000 Spinup Function norm 4.328962677595e+01
       1.125s 0001 Spinup Function norm 2.228472721859e+01
       1.107s 0002 Spinup Function norm 1.286500993446e+01
       1.135s 0000 Spinup Function norm 4.328962677595e+01
       1.142s 0001 Spinup Function norm 2.228472721859e+01
       1.127s 0002 Spinup Function norm 1.286500993446e+01
       1.157s 0000 Spinup Function norm 4.328962677595e+01
       1.130s 0001 Spinup Function norm 2.228472721859e+01
       1.112s 0002 Spinup Function norm 1.286500993446e+01
       1.109s 0000 Spinup Function norm 4.328962677595e+01
       1.118s 0001 Spinup Function norm 2.228472721859e+01
       1.099s 0002 Spinup Function norm 1.286500993446e+01
       1.105s 0000 Spinup Function norm 4.328962677595e+01
       1.116s 0001 Spinup Function norm 2.228472721859e+01
       1.107s 0002 Spinup Function norm 1.286500993446e+01
       1.094s 0000 Spinup Function norm 4.328962677595e+01
       1.097s 0001 Spinup Function norm 2.228472721859e+01
       1.089s 0002 Spinup Function norm 1.286500993446e+01
       1.098s 0000 Spinup Function norm 4.328962677595e+01
       1.098s 0001 Spinup Function norm 2.228472721859e+01
       1.088s 0002 Spinup Function norm 1.286500993446e+01
       1.085s 0000 Spinup Function norm 4.328962677595e+01
       1.093s 0001 Spinup Function norm 2.228472721859e+01
       1.079s 0002 Spinup Function norm 1.286500993446e+01
       1.085s 0000 Spinup Function norm 4.328962677595e+01
       1.088s 0001 Spinup Function norm 2.228472721859e+01
       1.077s 0002 Spinup Function norm 1.286500993446e+01
       1.100s 0000 Spinup Function norm 4.328962677595e+01
       1.096s 0001 Spinup Function norm 2.228472721859e+01
       1.089s 0002 Spinup Function norm 1.286500993446e+01
       1.082s 0000 Spinup Function norm 4.328962677595e+01
       1.114s 0001 Spinup Function norm 2.228472721859e+01
       1.066s 0002 Spinup Function norm 1.286500993446e+01
       1.096s 0000 Spinup Function norm 4.328962677595e+01
       1.063s 0001 Spinup Function norm 2.228472721859e+01
       1.071s 0002 Spinup Function norm 1.286500993446e+01
       1.074s 0000 Spinup Function norm 4.328962677595e+01
       1.067s 0001 Spinup Function norm 2.228472721859e+01
       1.083s 0002 Spinup Function norm 1.286500993446e+01
       1.066s 0000 Spinup Function norm 4.328962677595e+01
       1.061s 0001 Spinup Function norm 2.228472721859e+01
       1.073s 0002 Spinup Function norm 1.286500993446e+01
       1.059s 0000 Spinup Function norm 4.328962677595e+01
       1.057s 0001 Spinup Function norm 2.228472721859e+01
       1.066s 0002 Spinup Function norm 1.286500993446e+01
       1.057s 0000 Spinup Function norm 4.328962677595e+01
       1.050s 0001 Spinup Function norm 2.228472721859e+01
       1.058s 0002 Spinup Function norm 1.286500993446e+01
       1.070s 0000 Spinup Function norm 4.328962677595e+01
       1.063s 0001 Spinup Function norm 2.228472721859e+01
       1.077s 0002 Spinup Function norm 1.286500993446e+01
       1.065s 0000 Spinup Function norm 4.328962677595e+01
       1.065s 0001 Spinup Function norm 2.228472721859e+01
       1.072s 0002 Spinup Function norm 1.286500993446e+01
       1.043s 0000 Spinup Function norm 4.328962677595e+01
       1.036s 0001 Spinup Function norm 2.228472721859e+01
       1.036s 0002 Spinup Function norm 1.286500993446e+01
       1.038s 0000 Spinup Function norm 4.328962677595e+01
       1.034s 0001 Spinup Function norm 2.228472721859e+01
       1.029s 0002 Spinup Function norm 1.286500993446e+01
