
%NQSII(INFO): ------- Output from job:0000 -------
      23.854s 0002 Spinup Function norm 1.286500993446e+01
      21.676s 0000 Spinup Function norm 4.328962677595e+01
      21.678s 0001 Spinup Function norm 2.228472721859e+01
      21.687s 0002 Spinup Function norm 1.286500993446e+01
      22.961s 0000 Spinup Function norm 4.328962677595e+01
      22.961s 0001 Spinup Function norm 2.228472721859e+01
      22.963s 0002 Spinup Function norm 1.286500993446e+01
      21.314s 0000 Spinup Function norm 4.328962677595e+01
      21.312s 0001 Spinup Function norm 2.228472721859e+01
      21.298s 0002 Spinup Function norm 1.286500993446e+01
      19.514s 0000 Spinup Function norm 4.328962677595e+01
      19.497s 0001 Spinup Function norm 2.228472721859e+01
      19.499s 0002 Spinup Function norm 1.286500993446e+01
      18.399s 0000 Spinup Function norm 4.328962677595e+01
      18.415s 0001 Spinup Function norm 2.228472721859e+01
      18.386s 0002 Spinup Function norm 1.286500993446e+01
      16.871s 0000 Spinup Function norm 4.328962677595e+01
      16.866s 0001 Spinup Function norm 2.228472721859e+01
      16.273s 0002 Spinup Function norm 1.286500993446e+01
      15.682s 0000 Spinup Function norm 4.328962677595e+01
      15.680s 0001 Spinup Function norm 2.228472721859e+01
      15.684s 0002 Spinup Function norm 1.286500993446e+01
      14.278s 0000 Spinup Function norm 4.328962677595e+01
      14.252s 0001 Spinup Function norm 2.228472721859e+01
      14.158s 0002 Spinup Function norm 1.286500993446e+01
      13.653s 0000 Spinup Function norm 4.328962677595e+01
      13.538s 0001 Spinup Function norm 2.228472721859e+01
      13.656s 0002 Spinup Function norm 1.286500993446e+01
      12.431s 0000 Spinup Function norm 4.328962677595e+01
      12.445s 0001 Spinup Function norm 2.228472721859e+01
      12.342s 0002 Spinup Function norm 1.286500993446e+01
      12.021s 0000 Spinup Function norm 4.328962677595e+01
      12.015s 0001 Spinup Function norm 2.228472721859e+01
      12.017s 0002 Spinup Function norm 1.286500993446e+01
      11.194s 0000 Spinup Function norm 4.328962677595e+01
      11.194s 0001 Spinup Function norm 2.228472721859e+01
      11.184s 0002 Spinup Function norm 1.286500993446e+01
      10.737s 0000 Spinup Function norm 4.328962677595e+01
      10.730s 0001 Spinup Function norm 2.228472721859e+01
      10.724s 0002 Spinup Function norm 1.286500993446e+01
       9.885s 0000 Spinup Function norm 4.328962677595e+01
       9.887s 0001 Spinup Function norm 2.228472721859e+01
       9.750s 0002 Spinup Function norm 1.286500993446e+01
       9.267s 0000 Spinup Function norm 4.328962677595e+01
       9.236s 0001 Spinup Function norm 2.228472721859e+01
       9.220s 0002 Spinup Function norm 1.286500993446e+01
       8.832s 0000 Spinup Function norm 4.328962677595e+01
       8.808s 0001 Spinup Function norm 2.228472721859e+01
       8.813s 0002 Spinup Function norm 1.286500993446e+01
       8.325s 0000 Spinup Function norm 4.328962677595e+01
       8.327s 0001 Spinup Function norm 2.228472721859e+01
       8.318s 0002 Spinup Function norm 1.286500993446e+01
       8.004s 0000 Spinup Function norm 4.328962677595e+01
       8.009s 0001 Spinup Function norm 2.228472721859e+01
       8.004s 0002 Spinup Function norm 1.286500993446e+01
       7.316s 0000 Spinup Function norm 4.328962677595e+01
       7.336s 0001 Spinup Function norm 2.228472721859e+01
       7.324s 0002 Spinup Function norm 1.286500993446e+01
       7.160s 0000 Spinup Function norm 4.328962677595e+01
       7.170s 0001 Spinup Function norm 2.228472721859e+01
       7.160s 0002 Spinup Function norm 1.286500993446e+01
       6.774s 0000 Spinup Function norm 4.328962677595e+01
       6.768s 0001 Spinup Function norm 2.228472721859e+01
       6.774s 0002 Spinup Function norm 1.286500993446e+01
       6.451s 0000 Spinup Function norm 4.328962677595e+01
       6.440s 0001 Spinup Function norm 2.228472721859e+01
       6.444s 0002 Spinup Function norm 1.286500993446e+01
       6.155s 0000 Spinup Function norm 4.328962677595e+01
       6.150s 0001 Spinup Function norm 2.228472721859e+01
       6.153s 0002 Spinup Function norm 1.286500993446e+01
       6.106s 0000 Spinup Function norm 4.328962677595e+01
       6.026s 0001 Spinup Function norm 2.228472721859e+01
       6.031s 0002 Spinup Function norm 1.286500993446e+01
       5.688s 0000 Spinup Function norm 4.328962677595e+01
       5.669s 0001 Spinup Function norm 2.228472721859e+01
       5.683s 0002 Spinup Function norm 1.286500993446e+01
       5.498s 0000 Spinup Function norm 4.328962677595e+01
       5.494s 0001 Spinup Function norm 2.228472721859e+01
       5.494s 0002 Spinup Function norm 1.286500993446e+01
       5.229s 0000 Spinup Function norm 4.328962677595e+01
       5.229s 0001 Spinup Function norm 2.228472721859e+01
       5.230s 0002 Spinup Function norm 1.286500993446e+01
       4.929s 0000 Spinup Function norm 4.328962677595e+01
       4.930s 0001 Spinup Function norm 2.228472721859e+01
       4.936s 0002 Spinup Function norm 1.286500993446e+01
       4.775s 0000 Spinup Function norm 4.328962677595e+01
       4.778s 0001 Spinup Function norm 2.228472721859e+01
       4.774s 0002 Spinup Function norm 1.286500993446e+01
       4.705s 0000 Spinup Function norm 4.328962677595e+01
       4.696s 0001 Spinup Function norm 2.228472721859e+01
       4.700s 0002 Spinup Function norm 1.286500993446e+01
       4.650s 0000 Spinup Function norm 4.328962677595e+01
       4.643s 0001 Spinup Function norm 2.228472721859e+01
       4.644s 0002 Spinup Function norm 1.286500993446e+01
       4.398s 0000 Spinup Function norm 4.328962677595e+01
       4.394s 0001 Spinup Function norm 2.228472721859e+01
       4.403s 0002 Spinup Function norm 1.286500993446e+01
       4.311s 0000 Spinup Function norm 4.328962677595e+01
       4.308s 0001 Spinup Function norm 2.228472721859e+01
       4.307s 0002 Spinup Function norm 1.286500993446e+01
       4.116s 0000 Spinup Function norm 4.328962677595e+01
       4.116s 0001 Spinup Function norm 2.228472721859e+01
       4.111s 0002 Spinup Function norm 1.286500993446e+01
       4.056s 0000 Spinup Function norm 4.328962677595e+01
       4.056s 0001 Spinup Function norm 2.228472721859e+01
       4.059s 0002 Spinup Function norm 1.286500993446e+01
       3.945s 0000 Spinup Function norm 4.328962677595e+01
       3.985s 0001 Spinup Function norm 2.228472721859e+01
       3.931s 0002 Spinup Function norm 1.286500993446e+01
       3.846s 0000 Spinup Function norm 4.328962677595e+01
       3.837s 0001 Spinup Function norm 2.228472721859e+01
       3.840s 0002 Spinup Function norm 1.286500993446e+01
       3.795s 0000 Spinup Function norm 4.328962677595e+01
       3.788s 0001 Spinup Function norm 2.228472721859e+01
       3.783s 0002 Spinup Function norm 1.286500993446e+01
       3.743s 0000 Spinup Function norm 4.328962677595e+01
       3.741s 0001 Spinup Function norm 2.228472721859e+01
       3.742s 0002 Spinup Function norm 1.286500993446e+01
       3.621s 0000 Spinup Function norm 4.328962677595e+01
       3.622s 0001 Spinup Function norm 2.228472721859e+01
       3.617s 0002 Spinup Function norm 1.286500993446e+01
       3.545s 0000 Spinup Function norm 4.328962677595e+01
       3.531s 0001 Spinup Function norm 2.228472721859e+01
       3.540s 0002 Spinup Function norm 1.286500993446e+01
       3.479s 0000 Spinup Function norm 4.328962677595e+01
       3.463s 0001 Spinup Function norm 2.228472721859e+01
       3.463s 0002 Spinup Function norm 1.286500993446e+01
       3.366s 0000 Spinup Function norm 4.328962677595e+01
       3.364s 0001 Spinup Function norm 2.228472721859e+01
       3.361s 0002 Spinup Function norm 1.286500993446e+01
       3.299s 0000 Spinup Function norm 4.328962677595e+01
       3.300s 0001 Spinup Function norm 2.228472721859e+01
       3.297s 0002 Spinup Function norm 1.286500993446e+01
       3.173s 0000 Spinup Function norm 4.328962677595e+01
       3.179s 0001 Spinup Function norm 2.228472721859e+01
       3.174s 0002 Spinup Function norm 1.286500993446e+01
       3.108s 0000 Spinup Function norm 4.328962677595e+01
       3.101s 0001 Spinup Function norm 2.228472721859e+01
       3.106s 0002 Spinup Function norm 1.286500993446e+01
       3.062s 0000 Spinup Function norm 4.328962677595e+01
       3.066s 0001 Spinup Function norm 2.228472721859e+01
       3.067s 0002 Spinup Function norm 1.286500993446e+01
       2.976s 0000 Spinup Function norm 4.328962677595e+01
       2.977s 0001 Spinup Function norm 2.228472721859e+01
       2.974s 0002 Spinup Function norm 1.286500993446e+01
       2.922s 0000 Spinup Function norm 4.328962677595e+01
       2.967s 0001 Spinup Function norm 2.228472721859e+01
       2.911s 0002 Spinup Function norm 1.286500993446e+01
       2.865s 0000 Spinup Function norm 4.328962677595e+01
       2.859s 0001 Spinup Function norm 2.228472721859e+01
       2.860s 0002 Spinup Function norm 1.286500993446e+01
       2.794s 0000 Spinup Function norm 4.328962677595e+01
       2.788s 0001 Spinup Function norm 2.228472721859e+01
       2.789s 0002 Spinup Function norm 1.286500993446e+01
       2.788s 0000 Spinup Function norm 4.328962677595e+01
       2.776s 0001 Spinup Function norm 2.228472721859e+01
       2.776s 0002 Spinup Function norm 1.286500993446e+01
       2.748s 0000 Spinup Function norm 4.328962677595e+01
       2.717s 0001 Spinup Function norm 2.228472721859e+01
       2.725s 0002 Spinup Function norm 1.286500993446e+01
       2.633s 0000 Spinup Function norm 4.328962677595e+01
       2.633s 0001 Spinup Function norm 2.228472721859e+01
       2.633s 0002 Spinup Function norm 1.286500993446e+01
       2.598s 0000 Spinup Function norm 4.328962677595e+01
       2.586s 0001 Spinup Function norm 2.228472721859e+01
       2.575s 0002 Spinup Function norm 1.286500993446e+01
       2.540s 0000 Spinup Function norm 4.328962677595e+01
       2.534s 0001 Spinup Function norm 2.228472721859e+01
       2.537s 0002 Spinup Function norm 1.286500993446e+01
       2.495s 0000 Spinup Function norm 4.328962677595e+01
       2.478s 0001 Spinup Function norm 2.228472721859e+01
       2.485s 0002 Spinup Function norm 1.286500993446e+01
       2.450s 0000 Spinup Function norm 4.328962677595e+01
       2.451s 0001 Spinup Function norm 2.228472721859e+01
       2.447s 0002 Spinup Function norm 1.286500993446e+01
       2.403s 0000 Spinup Function norm 4.328962677595e+01
       2.406s 0001 Spinup Function norm 2.228472721859e+01
       2.400s 0002 Spinup Function norm 1.286500993446e+01
       2.351s 0000 Spinup Function norm 4.328962677595e+01
       2.337s 0001 Spinup Function norm 2.228472721859e+01
       2.346s 0002 Spinup Function norm 1.286500993446e+01
       2.306s 0000 Spinup Function norm 4.328962677595e+01
       2.309s 0001 Spinup Function norm 2.228472721859e+01
       2.299s 0002 Spinup Function norm 1.286500993446e+01
       2.294s 0000 Spinup Function norm 4.328962677595e+01
       2.291s 0001 Spinup Function norm 2.228472721859e+01
       2.273s 0002 Spinup Function norm 1.286500993446e+01
       2.235s 0000 Spinup Function norm 4.328962677595e+01
       2.227s 0001 Spinup Function norm 2.228472721859e+01
       2.225s 0002 Spinup Function norm 1.286500993446e+01
       2.189s 0000 Spinup Function norm 4.328962677595e+01
       2.187s 0001 Spinup Function norm 2.228472721859e+01
       2.186s 0002 Spinup Function norm 1.286500993446e+01
       2.179s 0000 Spinup Function norm 4.328962677595e+01
       2.170s 0001 Spinup Function norm 2.228472721859e+01
       2.171s 0002 Spinup Function norm 1.286500993446e+01
       2.133s 0000 Spinup Function norm 4.328962677595e+01
       2.126s 0001 Spinup Function norm 2.228472721859e+01
       2.124s 0002 Spinup Function norm 1.286500993446e+01
       2.104s 0000 Spinup Function norm 4.328962677595e+01
       2.097s 0001 Spinup Function norm 2.228472721859e+01
       2.097s 0002 Spinup Function norm 1.286500993446e+01
       2.049s 0000 Spinup Function norm 4.328962677595e+01
       2.045s 0001 Spinup Function norm 2.228472721859e+01
       2.052s 0002 Spinup Function norm 1.286500993446e+01
       2.019s 0000 Spinup Function norm 4.328962677595e+01
       2.019s 0001 Spinup Function norm 2.228472721859e+01
       2.007s 0002 Spinup Function norm 1.286500993446e+01
       2.003s 0000 Spinup Function norm 4.328962677595e+01
       1.992s 0001 Spinup Function norm 2.228472721859e+01
       1.999s 0002 Spinup Function norm 1.286500993446e+01
       1.989s 0000 Spinup Function norm 4.328962677595e+01
       1.984s 0001 Spinup Function norm 2.228472721859e+01
       1.976s 0002 Spinup Function norm 1.286500993446e+01
       1.961s 0000 Spinup Function norm 4.328962677595e+01
       1.939s 0001 Spinup Function norm 2.228472721859e+01
       1.940s 0002 Spinup Function norm 1.286500993446e+01
       1.917s 0000 Spinup Function norm 4.328962677595e+01
       1.912s 0001 Spinup Function norm 2.228472721859e+01
       1.930s 0002 Spinup Function norm 1.286500993446e+01
       1.885s 0000 Spinup Function norm 4.328962677595e+01
       1.892s 0001 Spinup Function norm 2.228472721859e+01
       1.890s 0002 Spinup Function norm 1.286500993446e+01
       1.896s 0000 Spinup Function norm 4.328962677595e+01
       1.903s 0001 Spinup Function norm 2.228472721859e+01
       1.890s 0002 Spinup Function norm 1.286500993446e+01
       1.836s 0000 Spinup Function norm 4.328962677595e+01
       1.838s 0001 Spinup Function norm 2.228472721859e+01
       1.834s 0002 Spinup Function norm 1.286500993446e+01
       1.893s 0000 Spinup Function norm 4.328962677595e+01
       1.860s 0001 Spinup Function norm 2.228472721859e+01
       1.863s 0002 Spinup Function norm 1.286500993446e+01
       1.796s 0000 Spinup Function norm 4.328962677595e+01
       1.774s 0001 Spinup Function norm 2.228472721859e+01
       1.779s 0002 Spinup Function norm 1.286500993446e+01
       1.811s 0000 Spinup Function norm 4.328962677595e+01
       1.797s 0001 Spinup Function norm 2.228472721859e+01
       1.798s 0002 Spinup Function norm 1.286500993446e+01
       1.788s 0000 Spinup Function norm 4.328962677595e+01
       1.788s 0001 Spinup Function norm 2.228472721859e+01
       1.778s 0002 Spinup Function norm 1.286500993446e+01
       1.752s 0000 Spinup Function norm 4.328962677595e+01
       1.733s 0001 Spinup Function norm 2.228472721859e+01
       1.732s 0002 Spinup Function norm 1.286500993446e+01
       1.718s 0000 Spinup Function norm 4.328962677595e+01
       1.716s 0001 Spinup Function norm 2.228472721859e+01
       1.724s 0002 Spinup Function norm 1.286500993446e+01
       2.207s 0000 Spinup Function norm 4.328962677595e+01
       1.701s 0001 Spinup Function norm 2.228472721859e+01
       1.697s 0002 Spinup Function norm 1.286500993446e+01
       1.681s 0000 Spinup Function norm 4.328962677595e+01
       1.667s 0001 Spinup Function norm 2.228472721859e+01
       1.671s 0002 Spinup Function norm 1.286500993446e+01
       1.687s 0000 Spinup Function norm 4.328962677595e+01
       1.670s 0001 Spinup Function norm 2.228472721859e+01
       1.683s 0002 Spinup Function norm 1.286500993446e+01
       1.641s 0000 Spinup Function norm 4.328962677595e+01
       1.637s 0001 Spinup Function norm 2.228472721859e+01
       1.647s 0002 Spinup Function norm 1.286500993446e+01
       1.637s 0000 Spinup Function norm 4.328962677595e+01
       1.648s 0001 Spinup Function norm 2.228472721859e+01
       1.768s 0002 Spinup Function norm 1.286500993446e+01
       1.629s 0000 Spinup Function norm 4.328962677595e+01
       1.610s 0001 Spinup Function norm 2.228472721859e+01
       1.629s 0002 Spinup Function norm 1.286500993446e+01
       1.610s 0000 Spinup Function norm 4.328962677595e+01
       1.602s 0001 Spinup Function norm 2.228472721859e+01
       1.606s 0002 Spinup Function norm 1.286500993446e+01
       1.558s 0000 Spinup Function norm 4.328962677595e+01
       1.550s 0001 Spinup Function norm 2.228472721859e+01
       1.597s 0002 Spinup Function norm 1.286500993446e+01
       1.538s 0000 Spinup Function norm 4.328962677595e+01
       1.543s 0001 Spinup Function norm 2.228472721859e+01
       1.544s 0002 Spinup Function norm 1.286500993446e+01
       1.520s 0000 Spinup Function norm 4.328962677595e+01
       1.532s 0001 Spinup Function norm 2.228472721859e+01
       1.519s 0002 Spinup Function norm 1.286500993446e+01
       1.535s 0000 Spinup Function norm 4.328962677595e+01
       1.533s 0001 Spinup Function norm 2.228472721859e+01
       1.535s 0002 Spinup Function norm 1.286500993446e+01
       1.514s 0000 Spinup Function norm 4.328962677595e+01
       1.487s 0001 Spinup Function norm 2.228472721859e+01
       1.500s 0002 Spinup Function norm 1.286500993446e+01
       1.503s 0000 Spinup Function norm 4.328962677595e+01
       1.492s 0001 Spinup Function norm 2.228472721859e+01
       1.503s 0002 Spinup Function norm 1.286500993446e+01
       1.472s 0000 Spinup Function norm 4.328962677595e+01
       1.479s 0001 Spinup Function norm 2.228472721859e+01
       1.482s 0002 Spinup Function norm 1.286500993446e+01
       1.464s 0000 Spinup Function norm 4.328962677595e+01
       1.461s 0001 Spinup Function norm 2.228472721859e+01
       1.478s 0002 Spinup Function norm 1.286500993446e+01
       1.444s 0000 Spinup Function norm 4.328962677595e+01
       1.438s 0001 Spinup Function norm 2.228472721859e+01
       1.440s 0002 Spinup Function norm 1.286500993446e+01
       1.443s 0000 Spinup Function norm 4.328962677595e+01
       1.445s 0001 Spinup Function norm 2.228472721859e+01
       1.428s 0002 Spinup Function norm 1.286500993446e+01
       1.428s 0000 Spinup Function norm 4.328962677595e+01
       1.428s 0001 Spinup Function norm 2.228472721859e+01
       1.414s 0002 Spinup Function norm 1.286500993446e+01
       1.423s 0000 Spinup Function norm 4.328962677595e+01
       1.416s 0001 Spinup Function norm 2.228472721859e+01
       1.452s 0002 Spinup Function norm 1.286500993446e+01
       1.420s 0000 Spinup Function norm 4.328962677595e+01
       1.403s 0001 Spinup Function norm 2.228472721859e+01
       1.396s 0002 Spinup Function norm 1.286500993446e+01
       1.419s 0000 Spinup Function norm 4.328962677595e+01
       1.398s 0001 Spinup Function norm 2.228472721859e+01
       1.393s 0002 Spinup Function norm 1.286500993446e+01
       1.362s 0000 Spinup Function norm 4.328962677595e+01
       1.376s 0001 Spinup Function norm 2.228472721859e+01
       1.360s 0002 Spinup Function norm 1.286500993446e+01
       1.393s 0000 Spinup Function norm 4.328962677595e+01
       1.389s 0001 Spinup Function norm 2.228472721859e+01
       1.392s 0002 Spinup Function norm 1.286500993446e+01
       1.364s 0000 Spinup Function norm 4.328962677595e+01
       1.361s 0001 Spinup Function norm 2.228472721859e+01
       1.372s 0002 Spinup Function norm 1.286500993446e+01
       1.345s 0000 Spinup Function norm 4.328962677595e+01
       1.340s 0001 Spinup Function norm 2.228472721859e+01
       1.351s 0002 Spinup Function norm 1.286500993446e+01
       1.331s 0000 Spinup Function norm 4.328962677595e+01
       1.325s 0001 Spinup Function norm 2.228472721859e+01
       1.334s 0002 Spinup Function norm 1.286500993446e+01
       1.318s 0000 Spinup Function norm 4.328962677595e+01
       1.324s 0001 Spinup Function norm 2.228472721859e+01
       1.321s 0002 Spinup Function norm 1.286500993446e+01
       1.351s 0000 Spinup Function norm 4.328962677595e+01
       1.315s 0001 Spinup Function norm 2.228472721859e+01
       1.298s 0002 Spinup Function norm 1.286500993446e+01
       1.305s 0000 Spinup Function norm 4.328962677595e+01
       1.312s 0001 Spinup Function norm 2.228472721859e+01
       1.298s 0002 Spinup Function norm 1.286500993446e+01
       1.301s 0000 Spinup Function norm 4.328962677595e+01
       1.303s 0001 Spinup Function norm 2.228472721859e+01
       1.290s 0002 Spinup Function norm 1.286500993446e+01
       1.301s 0000 Spinup Function norm 4.328962677595e+01
       1.296s 0001 Spinup Function norm 2.228472721859e+01
       1.291s 0002 Spinup Function norm 1.286500993446e+01
       1.285s 0000 Spinup Function norm 4.328962677595e+01
       1.286s 0001 Spinup Function norm 2.228472721859e+01
       1.273s 0002 Spinup Function norm 1.286500993446e+01
       1.291s 0000 Spinup Function norm 4.328962677595e+01
       1.274s 0001 Spinup Function norm 2.228472721859e+01
       1.280s 0002 Spinup Function norm 1.286500993446e+01
       1.309s 0000 Spinup Function norm 4.328962677595e+01
       1.246s 0001 Spinup Function norm 2.228472721859e+01
       1.263s 0002 Spinup Function norm 1.286500993446e+01
       1.260s 0000 Spinup Function norm 4.328962677595e+01
       1.241s 0001 Spinup Function norm 2.228472721859e+01
       1.243s 0002 Spinup Function norm 1.286500993446e+01
       1.265s 0000 Spinup Function norm 4.328962677595e+01
       1.253s 0001 Spinup Function norm 2.228472721859e+01
       1.272s 0002 Spinup Function norm 1.286500993446e+01
       1.234s 0000 Spinup Function norm 4.328962677595e+01
       1.233s 0001 Spinup Function norm 2.228472721859e+01
       1.224s 0002 Spinup Function norm 1.286500993446e+01
       1.236s 0000 Spinup Function norm 4.328962677595e+01
       1.216s 0001 Spinup Function norm 2.228472721859e+01
       1.210s 0002 Spinup Function norm 1.286500993446e+01
       1.217s 0000 Spinup Function norm 4.328962677595e+01
       1.214s 0001 Spinup Function norm 2.228472721859e+01
       1.214s 0002 Spinup Function norm 1.286500993446e+01
       1.225s 0000 Spinup Function norm 4.328962677595e+01
       1.221s 0001 Spinup Function norm 2.228472721859e+01
       1.221s 0002 Spinup Function norm 1.286500993446e+01
       1.238s 0000 Spinup Function norm 4.328962677595e+01
       1.230s 0001 Spinup Function norm 2.228472721859e+01
       1.226s 0002 Spinup Function norm 1.286500993446e+01
       1.201s 0000 Spinup Function norm 4.328962677595e+01
       1.201s 0001 Spinup Function norm 2.228472721859e+01
       1.199s 0002 Spinup Function norm 1.286500993446e+01
       1.166s 0000 Spinup Function norm 4.328962677595e+01
       1.164s 0001 Spinup Function norm 2.228472721859e+01
       1.159s 0002 Spinup Function norm 1.286500993446e+01
       1.186s 0000 Spinup Function norm 4.328962677595e+01
       1.177s 0001 Spinup Function norm 2.228472721859e+01
       1.170s 0002 Spinup Function norm 1.286500993446e+01
       1.158s 0000 Spinup Function norm 4.328962677595e+01
       1.174s 0001 Spinup Function norm 2.228472721859e+01
       1.165s 0002 Spinup Function norm 1.286500993446e+01
       1.166s 0000 Spinup Function norm 4.328962677595e+01
       1.170s 0001 Spinup Function norm 2.228472721859e+01
       1.169s 0002 Spinup Function norm 1.286500993446e+01
       1.158s 0000 Spinup Function norm 4.328962677595e+01
       1.162s 0001 Spinup Function norm 2.228472721859e+01
       1.168s 0002 Spinup Function norm 1.286500993446e+01
       1.131s 0000 Spinup Function norm 4.328962677595e+01
       1.135s 0001 Spinup Function norm 2.228472721859e+01
       1.133s 0002 Spinup Function norm 1.286500993446e+01
       1.138s 0000 Spinup Function norm 4.328962677595e+01
       1.143s 0001 Spinup Function norm 2.228472721859e+01
       1.133s 0002 Spinup Function norm 1.286500993446e+01
       1.154s 0000 Spinup Function norm 4.328962677595e+01
       1.133s 0001 Spinup Function norm 2.228472721859e+01
       1.126s 0002 Spinup Function norm 1.286500993446e+01
       1.139s 0000 Spinup Function norm 4.328962677595e+01
       1.144s 0001 Spinup Function norm 2.228472721859e+01
       1.135s 0002 Spinup Function norm 1.286500993446e+01
       1.119s 0000 Spinup Function norm 4.328962677595e+01
       1.108s 0001 Spinup Function norm 2.228472721859e+01
       1.119s 0002 Spinup Function norm 1.286500993446e+01
       1.143s 0000 Spinup Function norm 4.328962677595e+01
       1.130s 0001 Spinup Function norm 2.228472721859e+01
       1.139s 0002 Spinup Function norm 1.286500993446e+01
       1.121s 0000 Spinup Function norm 4.328962677595e+01
       1.107s 0001 Spinup Function norm 2.228472721859e+01
       1.123s 0002 Spinup Function norm 1.286500993446e+01
       1.115s 0000 Spinup Function norm 4.328962677595e+01
       1.098s 0001 Spinup Function norm 2.228472721859e+01
       1.108s 0002 Spinup Function norm 1.286500993446e+01
       1.140s 0000 Spinup Function norm 4.328962677595e+01
       1.169s 0001 Spinup Function norm 2.228472721859e+01
       1.145s 0002 Spinup Function norm 1.286500993446e+01
       1.142s 0000 Spinup Function norm 4.328962677595e+01
       1.107s 0001 Spinup Function norm 2.228472721859e+01
       1.111s 0002 Spinup Function norm 1.286500993446e+01
       1.108s 0000 Spinup Function norm 4.328962677595e+01
       1.079s 0001 Spinup Function norm 2.228472721859e+01
       1.098s 0002 Spinup Function norm 1.286500993446e+01
       1.100s 0000 Spinup Function norm 4.328962677595e+01
       1.074s 0001 Spinup Function norm 2.228472721859e+01
       1.087s 0002 Spinup Function norm 1.286500993446e+01
       1.099s 0000 Spinup Function norm 4.328962677595e+01
       1.074s 0001 Spinup Function norm 2.228472721859e+01
       1.082s 0002 Spinup Function norm 1.286500993446e+01
       1.110s 0000 Spinup Function norm 4.328962677595e+01
       1.081s 0001 Spinup Function norm 2.228472721859e+01
       1.083s 0002 Spinup Function norm 1.286500993446e+01
       1.108s 0000 Spinup Function norm 4.328962677595e+01
       1.071s 0001 Spinup Function norm 2.228472721859e+01
       1.050s 0002 Spinup Function norm 1.286500993446e+01
       1.107s 0000 Spinup Function norm 4.328962677595e+01
       1.103s 0001 Spinup Function norm 2.228472721859e+01
       1.065s 0002 Spinup Function norm 1.286500993446e+01
       1.077s 0000 Spinup Function norm 4.328962677595e+01
       1.083s 0001 Spinup Function norm 2.228472721859e+01
       1.068s 0002 Spinup Function norm 1.286500993446e+01
       1.069s 0000 Spinup Function norm 4.328962677595e+01
       1.075s 0001 Spinup Function norm 2.228472721859e+01
       1.058s 0002 Spinup Function norm 1.286500993446e+01
       1.085s 0000 Spinup Function norm 4.328962677595e+01
       1.064s 0001 Spinup Function norm 2.228472721859e+01
       1.047s 0002 Spinup Function norm 1.286500993446e+01
       1.055s 0000 Spinup Function norm 4.328962677595e+01
       1.055s 0001 Spinup Function norm 2.228472721859e+01
       1.040s 0002 Spinup Function norm 1.286500993446e+01
       1.085s 0000 Spinup Function norm 4.328962677595e+01
       1.092s 0001 Spinup Function norm 2.228472721859e+01
       1.089s 0002 Spinup Function norm 1.286500993446e+01
       1.058s 0000 Spinup Function norm 4.328962677595e+01
       1.069s 0001 Spinup Function norm 2.228472721859e+01
       1.059s 0002 Spinup Function norm 1.286500993446e+01
       1.047s 0000 Spinup Function norm 4.328962677595e+01
       1.054s 0001 Spinup Function norm 2.228472721859e+01
       1.046s 0002 Spinup Function norm 1.286500993446e+01
       1.029s 0000 Spinup Function norm 4.328962677595e+01
       1.031s 0001 Spinup Function norm 2.228472721859e+01
       1.041s 0002 Spinup Function norm 1.286500993446e+01
