
%NQSII(INFO): ------- Output from job:0000 -------
       8.691s 0000 Spinup Function norm 4.328962677595e+01
       8.558s 0001 Spinup Function norm 2.228472721859e+01
       8.705s 0002 Spinup Function norm 1.286500993446e+01
       8.290s 0000 Spinup Function norm 4.328962677595e+01
       8.295s 0001 Spinup Function norm 2.228472721859e+01
       8.291s 0002 Spinup Function norm 1.286500993446e+01
       7.961s 0000 Spinup Function norm 4.328962677595e+01
       7.953s 0001 Spinup Function norm 2.228472721859e+01
       8.000s 0002 Spinup Function norm 1.286500993446e+01
       7.541s 0000 Spinup Function norm 4.328962677595e+01
       7.543s 0001 Spinup Function norm 2.228472721859e+01
       7.539s 0002 Spinup Function norm 1.286500993446e+01
       7.209s 0000 Spinup Function norm 4.328962677595e+01
       7.212s 0001 Spinup Function norm 2.228472721859e+01
       7.209s 0002 Spinup Function norm 1.286500993446e+01
       6.787s 0000 Spinup Function norm 4.328962677595e+01
       6.781s 0001 Spinup Function norm 2.228472721859e+01
       6.803s 0002 Spinup Function norm 1.286500993446e+01
       6.413s 0000 Spinup Function norm 4.328962677595e+01
       6.465s 0001 Spinup Function norm 2.228472721859e+01
       6.411s 0002 Spinup Function norm 1.286500993446e+01
       6.186s 0000 Spinup Function norm 4.328962677595e+01
       6.188s 0001 Spinup Function norm 2.228472721859e+01
       6.187s 0002 Spinup Function norm 1.286500993446e+01
       5.962s 0000 Spinup Function norm 4.328962677595e+01
       5.956s 0001 Spinup Function norm 2.228472721859e+01
       5.957s 0002 Spinup Function norm 1.286500993446e+01
       5.709s 0000 Spinup Function norm 4.328962677595e+01
       5.707s 0001 Spinup Function norm 2.228472721859e+01
       5.703s 0002 Spinup Function norm 1.286500993446e+01
       5.377s 0000 Spinup Function norm 4.328962677595e+01
       5.378s 0001 Spinup Function norm 2.228472721859e+01
       5.382s 0002 Spinup Function norm 1.286500993446e+01
       5.241s 0000 Spinup Function norm 4.328962677595e+01
       5.235s 0001 Spinup Function norm 2.228472721859e+01
       5.238s 0002 Spinup Function norm 1.286500993446e+01
       5.036s 0000 Spinup Function norm 4.328962677595e+01
       5.036s 0001 Spinup Function norm 2.228472721859e+01
       5.042s 0002 Spinup Function norm 1.286500993446e+01
       4.917s 0000 Spinup Function norm 4.328962677595e+01
       4.910s 0001 Spinup Function norm 2.228472721859e+01
       4.909s 0002 Spinup Function norm 1.286500993446e+01
       4.672s 0000 Spinup Function norm 4.328962677595e+01
       4.658s 0001 Spinup Function norm 2.228472721859e+01
       4.659s 0002 Spinup Function norm 1.286500993446e+01
       4.643s 0000 Spinup Function norm 4.328962677595e+01
       4.638s 0001 Spinup Function norm 2.228472721859e+01
       4.631s 0002 Spinup Function norm 1.286500993446e+01
       4.456s 0000 Spinup Function norm 4.328962677595e+01
       4.460s 0001 Spinup Function norm 2.228472721859e+01
       4.453s 0002 Spinup Function norm 1.286500993446e+01
       4.334s 0000 Spinup Function norm 4.328962677595e+01
       4.324s 0001 Spinup Function norm 2.228472721859e+01
       4.331s 0002 Spinup Function norm 1.286500993446e+01
       4.198s 0000 Spinup Function norm 4.328962677595e+01
       4.193s 0001 Spinup Function norm 2.228472721859e+01
       4.196s 0002 Spinup Function norm 1.286500993446e+01
       4.110s 0000 Spinup Function norm 4.328962677595e+01
       4.142s 0001 Spinup Function norm 2.228472721859e+01
       4.161s 0002 Spinup Function norm 1.286500993446e+01
       4.068s 0000 Spinup Function norm 4.328962677595e+01
       4.090s 0001 Spinup Function norm 2.228472721859e+01
       4.060s 0002 Spinup Function norm 1.286500993446e+01
       3.850s 0000 Spinup Function norm 4.328962677595e+01
       3.841s 0001 Spinup Function norm 2.228472721859e+01
       3.845s 0002 Spinup Function norm 1.286500993446e+01
       3.795s 0000 Spinup Function norm 4.328962677595e+01
       3.788s 0001 Spinup Function norm 2.228472721859e+01
       3.795s 0002 Spinup Function norm 1.286500993446e+01
       3.708s 0000 Spinup Function norm 4.328962677595e+01
       3.706s 0001 Spinup Function norm 2.228472721859e+01
       3.701s 0002 Spinup Function norm 1.286500993446e+01
       3.630s 0000 Spinup Function norm 4.328962677595e+01
       3.623s 0001 Spinup Function norm 2.228472721859e+01
       3.629s 0002 Spinup Function norm 1.286500993446e+01
       3.538s 0000 Spinup Function norm 4.328962677595e+01
       3.535s 0001 Spinup Function norm 2.228472721859e+01
       3.524s 0002 Spinup Function norm 1.286500993446e+01
       3.423s 0000 Spinup Function norm 4.328962677595e+01
       3.487s 0001 Spinup Function norm 2.228472721859e+01
       3.418s 0002 Spinup Function norm 1.286500993446e+01
       3.370s 0000 Spinup Function norm 4.328962677595e+01
       3.373s 0001 Spinup Function norm 2.228472721859e+01
       3.385s 0002 Spinup Function norm 1.286500993446e+01
       3.282s 0000 Spinup Function norm 4.328962677595e+01
       3.280s 0001 Spinup Function norm 2.228472721859e+01
       3.283s 0002 Spinup Function norm 1.286500993446e+01
       3.222s 0000 Spinup Function norm 4.328962677595e+01
       3.219s 0001 Spinup Function norm 2.228472721859e+01
       3.213s 0002 Spinup Function norm 1.286500993446e+01
       3.108s 0000 Spinup Function norm 4.328962677595e+01
       3.113s 0001 Spinup Function norm 2.228472721859e+01
       3.111s 0002 Spinup Function norm 1.286500993446e+01
       3.086s 0000 Spinup Function norm 4.328962677595e+01
       3.091s 0001 Spinup Function norm 2.228472721859e+01
       3.084s 0002 Spinup Function norm 1.286500993446e+01
       2.988s 0000 Spinup Function norm 4.328962677595e+01
       2.980s 0001 Spinup Function norm 2.228472721859e+01
       2.981s 0002 Spinup Function norm 1.286500993446e+01
       2.913s 0000 Spinup Function norm 4.328962677595e+01
       2.909s 0001 Spinup Function norm 2.228472721859e+01
       2.909s 0002 Spinup Function norm 1.286500993446e+01
       2.864s 0000 Spinup Function norm 4.328962677595e+01
       2.865s 0001 Spinup Function norm 2.228472721859e+01
       2.873s 0002 Spinup Function norm 1.286500993446e+01
       2.792s 0000 Spinup Function norm 4.328962677595e+01
       2.798s 0001 Spinup Function norm 2.228472721859e+01
       2.791s 0002 Spinup Function norm 1.286500993446e+01
       2.784s 0000 Spinup Function norm 4.328962677595e+01
       2.789s 0001 Spinup Function norm 2.228472721859e+01
       2.777s 0002 Spinup Function norm 1.286500993446e+01
       2.726s 0000 Spinup Function norm 4.328962677595e+01
       2.717s 0001 Spinup Function norm 2.228472721859e+01
       2.714s 0002 Spinup Function norm 1.286500993446e+01
       2.647s 0000 Spinup Function norm 4.328962677595e+01
       2.634s 0001 Spinup Function norm 2.228472721859e+01
       2.640s 0002 Spinup Function norm 1.286500993446e+01
       2.595s 0000 Spinup Function norm 4.328962677595e+01
       2.589s 0001 Spinup Function norm 2.228472721859e+01
       2.599s 0002 Spinup Function norm 1.286500993446e+01
       2.556s 0000 Spinup Function norm 4.328962677595e+01
       2.556s 0001 Spinup Function norm 2.228472721859e+01
       2.549s 0002 Spinup Function norm 1.286500993446e+01
       2.530s 0000 Spinup Function norm 4.328962677595e+01
       2.519s 0001 Spinup Function norm 2.228472721859e+01
       2.489s 0002 Spinup Function norm 1.286500993446e+01
       2.457s 0000 Spinup Function norm 4.328962677595e+01
       2.444s 0001 Spinup Function norm 2.228472721859e+01
       2.451s 0002 Spinup Function norm 1.286500993446e+01
       2.464s 0000 Spinup Function norm 4.328962677595e+01
       2.423s 0001 Spinup Function norm 2.228472721859e+01
       2.424s 0002 Spinup Function norm 1.286500993446e+01
       2.349s 0000 Spinup Function norm 4.328962677595e+01
       2.359s 0001 Spinup Function norm 2.228472721859e+01
       2.360s 0002 Spinup Function norm 1.286500993446e+01
       2.303s 0000 Spinup Function norm 4.328962677595e+01
       2.286s 0001 Spinup Function norm 2.228472721859e+01
       2.297s 0002 Spinup Function norm 1.286500993446e+01
       2.273s 0000 Spinup Function norm 4.328962677595e+01
       2.275s 0001 Spinup Function norm 2.228472721859e+01
       2.269s 0002 Spinup Function norm 1.286500993446e+01
       2.234s 0000 Spinup Function norm 4.328962677595e+01
       2.219s 0001 Spinup Function norm 2.228472721859e+01
       2.226s 0002 Spinup Function norm 1.286500993446e+01
       2.179s 0000 Spinup Function norm 4.328962677595e+01
       2.174s 0001 Spinup Function norm 2.228472721859e+01
       2.178s 0002 Spinup Function norm 1.286500993446e+01
       2.171s 0000 Spinup Function norm 4.328962677595e+01
       2.160s 0001 Spinup Function norm 2.228472721859e+01
       2.170s 0002 Spinup Function norm 1.286500993446e+01
       2.131s 0000 Spinup Function norm 4.328962677595e+01
       2.125s 0001 Spinup Function norm 2.228472721859e+01
       2.120s 0002 Spinup Function norm 1.286500993446e+01
       2.111s 0000 Spinup Function norm 4.328962677595e+01
       2.096s 0001 Spinup Function norm 2.228472721859e+01
       2.114s 0002 Spinup Function norm 1.286500993446e+01
       2.052s 0000 Spinup Function norm 4.328962677595e+01
       2.041s 0001 Spinup Function norm 2.228472721859e+01
       2.034s 0002 Spinup Function norm 1.286500993446e+01
       2.235s 0000 Spinup Function norm 4.328962677595e+01
       2.009s 0001 Spinup Function norm 2.228472721859e+01
       2.021s 0002 Spinup Function norm 1.286500993446e+01
       2.020s 0000 Spinup Function norm 4.328962677595e+01
       2.027s 0001 Spinup Function norm 2.228472721859e+01
       2.010s 0002 Spinup Function norm 1.286500993446e+01
       2.002s 0000 Spinup Function norm 4.328962677595e+01
       1.977s 0001 Spinup Function norm 2.228472721859e+01
       1.976s 0002 Spinup Function norm 1.286500993446e+01
       1.955s 0000 Spinup Function norm 4.328962677595e+01
       1.951s 0001 Spinup Function norm 2.228472721859e+01
       1.957s 0002 Spinup Function norm 1.286500993446e+01
       1.922s 0000 Spinup Function norm 4.328962677595e+01
       1.925s 0001 Spinup Function norm 2.228472721859e+01
       1.916s 0002 Spinup Function norm 1.286500993446e+01
       1.908s 0000 Spinup Function norm 4.328962677595e+01
       1.896s 0001 Spinup Function norm 2.228472721859e+01
       1.909s 0002 Spinup Function norm 1.286500993446e+01
       1.900s 0000 Spinup Function norm 4.328962677595e+01
       1.905s 0001 Spinup Function norm 2.228472721859e+01
       1.887s 0002 Spinup Function norm 1.286500993446e+01
       1.900s 0000 Spinup Function norm 4.328962677595e+01
       1.850s 0001 Spinup Function norm 2.228472721859e+01
       1.856s 0002 Spinup Function norm 1.286500993446e+01
       1.822s 0000 Spinup Function norm 4.328962677595e+01
       1.812s 0001 Spinup Function norm 2.228472721859e+01
       1.824s 0002 Spinup Function norm 1.286500993446e+01
       1.790s 0000 Spinup Function norm 4.328962677595e+01
       1.793s 0001 Spinup Function norm 2.228472721859e+01
       1.784s 0002 Spinup Function norm 1.286500993446e+01
       1.810s 0000 Spinup Function norm 4.328962677595e+01
       1.814s 0001 Spinup Function norm 2.228472721859e+01
       1.808s 0002 Spinup Function norm 1.286500993446e+01
       1.794s 0000 Spinup Function norm 4.328962677595e+01
       1.779s 0001 Spinup Function norm 2.228472721859e+01
       1.777s 0002 Spinup Function norm 1.286500993446e+01
       1.749s 0000 Spinup Function norm 4.328962677595e+01
       1.741s 0001 Spinup Function norm 2.228472721859e+01
       1.749s 0002 Spinup Function norm 1.286500993446e+01
       1.736s 0000 Spinup Function norm 4.328962677595e+01
       1.728s 0001 Spinup Function norm 2.228472721859e+01
       1.718s 0002 Spinup Function norm 1.286500993446e+01
       1.705s 0000 Spinup Function norm 4.328962677595e+01
       1.685s 0001 Spinup Function norm 2.228472721859e+01
       1.695s 0002 Spinup Function norm 1.286500993446e+01
       1.676s 0000 Spinup Function norm 4.328962677595e+01
       1.676s 0001 Spinup Function norm 2.228472721859e+01
       1.692s 0002 Spinup Function norm 1.286500993446e+01
       1.674s 0000 Spinup Function norm 4.328962677595e+01
       1.678s 0001 Spinup Function norm 2.228472721859e+01
       1.680s 0002 Spinup Function norm 1.286500993446e+01
       1.656s 0000 Spinup Function norm 4.328962677595e+01
       1.631s 0001 Spinup Function norm 2.228472721859e+01
       1.627s 0002 Spinup Function norm 1.286500993446e+01
       1.646s 0000 Spinup Function norm 4.328962677595e+01
       1.630s 0001 Spinup Function norm 2.228472721859e+01
       1.641s 0002 Spinup Function norm 1.286500993446e+01
       1.625s 0000 Spinup Function norm 4.328962677595e+01
       1.626s 0001 Spinup Function norm 2.228472721859e+01
       1.641s 0002 Spinup Function norm 1.286500993446e+01
       1.606s 0000 Spinup Function norm 4.328962677595e+01
       1.603s 0001 Spinup Function norm 2.228472721859e+01
       1.612s 0002 Spinup Function norm 1.286500993446e+01
       1.590s 0000 Spinup Function norm 4.328962677595e+01
       1.596s 0001 Spinup Function norm 2.228472721859e+01
       1.551s 0002 Spinup Function norm 1.286500993446e+01
       1.575s 0000 Spinup Function norm 4.328962677595e+01
       1.549s 0001 Spinup Function norm 2.228472721859e+01
       1.558s 0002 Spinup Function norm 1.286500993446e+01
       1.537s 0000 Spinup Function norm 4.328962677595e+01
       1.515s 0001 Spinup Function norm 2.228472721859e+01
       1.528s 0002 Spinup Function norm 1.286500993446e+01
       1.531s 0000 Spinup Function norm 4.328962677595e+01
       1.532s 0001 Spinup Function norm 2.228472721859e+01
       1.536s 0002 Spinup Function norm 1.286500993446e+01
       1.513s 0000 Spinup Function norm 4.328962677595e+01
       1.508s 0001 Spinup Function norm 2.228472721859e+01
       1.516s 0002 Spinup Function norm 1.286500993446e+01
       1.496s 0000 Spinup Function norm 4.328962677595e+01
       1.506s 0001 Spinup Function norm 2.228472721859e+01
       1.506s 0002 Spinup Function norm 1.286500993446e+01
       1.482s 0000 Spinup Function norm 4.328962677595e+01
       1.477s 0001 Spinup Function norm 2.228472721859e+01
       1.466s 0002 Spinup Function norm 1.286500993446e+01
       1.472s 0000 Spinup Function norm 4.328962677595e+01
       1.465s 0001 Spinup Function norm 2.228472721859e+01
       1.462s 0002 Spinup Function norm 1.286500993446e+01
       1.458s 0000 Spinup Function norm 4.328962677595e+01
       1.438s 0001 Spinup Function norm 2.228472721859e+01
       1.446s 0002 Spinup Function norm 1.286500993446e+01
       1.449s 0000 Spinup Function norm 4.328962677595e+01
       1.438s 0001 Spinup Function norm 2.228472721859e+01
       1.443s 0002 Spinup Function norm 1.286500993446e+01
       1.465s 0000 Spinup Function norm 4.328962677595e+01
       1.426s 0001 Spinup Function norm 2.228472721859e+01
       1.431s 0002 Spinup Function norm 1.286500993446e+01
       1.413s 0000 Spinup Function norm 4.328962677595e+01
       1.401s 0001 Spinup Function norm 2.228472721859e+01
       1.417s 0002 Spinup Function norm 1.286500993446e+01
       1.421s 0000 Spinup Function norm 4.328962677595e+01
       1.416s 0001 Spinup Function norm 2.228472721859e+01
       1.421s 0002 Spinup Function norm 1.286500993446e+01
       1.388s 0000 Spinup Function norm 4.328962677595e+01
       1.390s 0001 Spinup Function norm 2.228472721859e+01
       1.390s 0002 Spinup Function norm 1.286500993446e+01
       1.366s 0000 Spinup Function norm 4.328962677595e+01
       1.384s 0001 Spinup Function norm 2.228472721859e+01
       1.361s 0002 Spinup Function norm 1.286500993446e+01
       1.374s 0000 Spinup Function norm 4.328962677595e+01
       1.381s 0001 Spinup Function norm 2.228472721859e+01
       1.359s 0002 Spinup Function norm 1.286500993446e+01
       1.374s 0000 Spinup Function norm 4.328962677595e+01
       1.371s 0001 Spinup Function norm 2.228472721859e+01
       1.360s 0002 Spinup Function norm 1.286500993446e+01
       1.372s 0000 Spinup Function norm 4.328962677595e+01
       1.347s 0001 Spinup Function norm 2.228472721859e+01
       1.349s 0002 Spinup Function norm 1.286500993446e+01
       1.342s 0000 Spinup Function norm 4.328962677595e+01
       1.319s 0001 Spinup Function norm 2.228472721859e+01
       1.322s 0002 Spinup Function norm 1.286500993446e+01
       1.326s 0000 Spinup Function norm 4.328962677595e+01
       1.304s 0001 Spinup Function norm 2.228472721859e+01
       1.311s 0002 Spinup Function norm 1.286500993446e+01
       1.321s 0000 Spinup Function norm 4.328962677595e+01
       1.303s 0001 Spinup Function norm 2.228472721859e+01
       1.313s 0002 Spinup Function norm 1.286500993446e+01
       1.306s 0000 Spinup Function norm 4.328962677595e+01
       1.306s 0001 Spinup Function norm 2.228472721859e+01
       1.304s 0002 Spinup Function norm 1.286500993446e+01
       1.281s 0000 Spinup Function norm 4.328962677595e+01
       1.279s 0001 Spinup Function norm 2.228472721859e+01
       1.283s 0002 Spinup Function norm 1.286500993446e+01
       1.278s 0000 Spinup Function norm 4.328962677595e+01
       1.282s 0001 Spinup Function norm 2.228472721859e+01
       1.293s 0002 Spinup Function norm 1.286500993446e+01
       1.257s 0000 Spinup Function norm 4.328962677595e+01
       1.275s 0001 Spinup Function norm 2.228472721859e+01
       1.308s 0002 Spinup Function norm 1.286500993446e+01
       1.271s 0000 Spinup Function norm 4.328962677595e+01
       1.267s 0001 Spinup Function norm 2.228472721859e+01
       1.266s 0002 Spinup Function norm 1.286500993446e+01
       1.254s 0000 Spinup Function norm 4.328962677595e+01
       1.244s 0001 Spinup Function norm 2.228472721859e+01
       1.263s 0002 Spinup Function norm 1.286500993446e+01
       1.266s 0000 Spinup Function norm 4.328962677595e+01
       1.255s 0001 Spinup Function norm 2.228472721859e+01
       1.280s 0002 Spinup Function norm 1.286500993446e+01
       1.242s 0000 Spinup Function norm 4.328962677595e+01
       1.237s 0001 Spinup Function norm 2.228472721859e+01
       1.246s 0002 Spinup Function norm 1.286500993446e+01
       1.235s 0000 Spinup Function norm 4.328962677595e+01
       1.237s 0001 Spinup Function norm 2.228472721859e+01
       1.241s 0002 Spinup Function norm 1.286500993446e+01
       1.222s 0000 Spinup Function norm 4.328962677595e+01
       1.221s 0001 Spinup Function norm 2.228472721859e+01
       1.228s 0002 Spinup Function norm 1.286500993446e+01
       1.208s 0000 Spinup Function norm 4.328962677595e+01
       1.224s 0001 Spinup Function norm 2.228472721859e+01
       1.214s 0002 Spinup Function norm 1.286500993446e+01
       1.217s 0000 Spinup Function norm 4.328962677595e+01
       1.221s 0001 Spinup Function norm 2.228472721859e+01
       1.221s 0002 Spinup Function norm 1.286500993446e+01
       1.241s 0000 Spinup Function norm 4.328962677595e+01
       1.250s 0001 Spinup Function norm 2.228472721859e+01
       1.243s 0002 Spinup Function norm 1.286500993446e+01
       1.202s 0000 Spinup Function norm 4.328962677595e+01
       1.203s 0001 Spinup Function norm 2.228472721859e+01
       1.200s 0002 Spinup Function norm 1.286500993446e+01
       1.190s 0000 Spinup Function norm 4.328962677595e+01
       1.187s 0001 Spinup Function norm 2.228472721859e+01
       1.170s 0002 Spinup Function norm 1.286500993446e+01
       1.176s 0000 Spinup Function norm 4.328962677595e+01
       1.175s 0001 Spinup Function norm 2.228472721859e+01
       1.159s 0002 Spinup Function norm 1.286500993446e+01
       1.163s 0000 Spinup Function norm 4.328962677595e+01
       1.178s 0001 Spinup Function norm 2.228472721859e+01
       1.153s 0002 Spinup Function norm 1.286500993446e+01
       1.205s 0000 Spinup Function norm 4.328962677595e+01
       1.194s 0001 Spinup Function norm 2.228472721859e+01
       1.204s 0002 Spinup Function norm 1.286500993446e+01
       1.180s 0000 Spinup Function norm 4.328962677595e+01
       1.183s 0001 Spinup Function norm 2.228472721859e+01
       1.163s 0002 Spinup Function norm 1.286500993446e+01
       1.172s 0000 Spinup Function norm 4.328962677595e+01
       1.178s 0001 Spinup Function norm 2.228472721859e+01
       1.168s 0002 Spinup Function norm 1.286500993446e+01
       1.165s 0000 Spinup Function norm 4.328962677595e+01
       1.164s 0001 Spinup Function norm 2.228472721859e+01
       1.143s 0002 Spinup Function norm 1.286500993446e+01
       1.168s 0000 Spinup Function norm 4.328962677595e+01
       1.180s 0001 Spinup Function norm 2.228472721859e+01
       1.139s 0002 Spinup Function norm 1.286500993446e+01
       1.153s 0000 Spinup Function norm 4.328962677595e+01
       1.150s 0001 Spinup Function norm 2.228472721859e+01
       1.128s 0002 Spinup Function norm 1.286500993446e+01
       1.118s 0000 Spinup Function norm 4.328962677595e+01
       1.145s 0001 Spinup Function norm 2.228472721859e+01
       1.109s 0002 Spinup Function norm 1.286500993446e+01
       1.140s 0000 Spinup Function norm 4.328962677595e+01
       1.150s 0001 Spinup Function norm 2.228472721859e+01
       1.139s 0002 Spinup Function norm 1.286500993446e+01
       1.129s 0000 Spinup Function norm 4.328962677595e+01
       1.135s 0001 Spinup Function norm 2.228472721859e+01
       1.122s 0002 Spinup Function norm 1.286500993446e+01
       1.112s 0000 Spinup Function norm 4.328962677595e+01
       1.133s 0001 Spinup Function norm 2.228472721859e+01
       1.112s 0002 Spinup Function norm 1.286500993446e+01
       1.115s 0000 Spinup Function norm 4.328962677595e+01
       1.120s 0001 Spinup Function norm 2.228472721859e+01
       1.119s 0002 Spinup Function norm 1.286500993446e+01
       1.095s 0000 Spinup Function norm 4.328962677595e+01
       1.116s 0001 Spinup Function norm 2.228472721859e+01
       1.113s 0002 Spinup Function norm 1.286500993446e+01
       1.127s 0000 Spinup Function norm 4.328962677595e+01
       1.102s 0001 Spinup Function norm 2.228472721859e+01
       1.101s 0002 Spinup Function norm 1.286500993446e+01
       1.084s 0000 Spinup Function norm 4.328962677595e+01
       1.095s 0001 Spinup Function norm 2.228472721859e+01
       1.099s 0002 Spinup Function norm 1.286500993446e+01
       1.087s 0000 Spinup Function norm 4.328962677595e+01
       1.101s 0001 Spinup Function norm 2.228472721859e+01
       1.094s 0002 Spinup Function norm 1.286500993446e+01
       1.092s 0000 Spinup Function norm 4.328962677595e+01
       1.099s 0001 Spinup Function norm 2.228472721859e+01
       1.105s 0002 Spinup Function norm 1.286500993446e+01
       1.069s 0000 Spinup Function norm 4.328962677595e+01
       1.066s 0001 Spinup Function norm 2.228472721859e+01
       1.084s 0002 Spinup Function norm 1.286500993446e+01
       1.072s 0000 Spinup Function norm 4.328962677595e+01
       1.069s 0001 Spinup Function norm 2.228472721859e+01
       1.080s 0002 Spinup Function norm 1.286500993446e+01
       1.092s 0000 Spinup Function norm 4.328962677595e+01
       1.079s 0001 Spinup Function norm 2.228472721859e+01
       1.084s 0002 Spinup Function norm 1.286500993446e+01
       1.061s 0000 Spinup Function norm 4.328962677595e+01
       1.061s 0001 Spinup Function norm 2.228472721859e+01
       1.072s 0002 Spinup Function norm 1.286500993446e+01
       1.059s 0000 Spinup Function norm 4.328962677595e+01
       1.049s 0001 Spinup Function norm 2.228472721859e+01
       1.063s 0002 Spinup Function norm 1.286500993446e+01
       1.050s 0000 Spinup Function norm 4.328962677595e+01
       1.049s 0001 Spinup Function norm 2.228472721859e+01
       1.069s 0002 Spinup Function norm 1.286500993446e+01
       1.071s 0000 Spinup Function norm 4.328962677595e+01
       1.059s 0001 Spinup Function norm 2.228472721859e+01
       1.095s 0002 Spinup Function norm 1.286500993446e+01
       1.070s 0000 Spinup Function norm 4.328962677595e+01
       1.069s 0001 Spinup Function norm 2.228472721859e+01
       1.072s 0002 Spinup Function norm 1.286500993446e+01
       1.054s 0000 Spinup Function norm 4.328962677595e+01
       1.030s 0001 Spinup Function norm 2.228472721859e+01
       1.033s 0002 Spinup Function norm 1.286500993446e+01
       1.036s 0000 Spinup Function norm 4.328962677595e+01
       1.027s 0001 Spinup Function norm 2.228472721859e+01
       1.034s 0002 Spinup Function norm 1.286500993446e+01
