
%NQSII(INFO): ------- Output from job:0000 -------
       5.261s 0000 Spinup Function norm 4.328962677595e+01
       5.260s 0001 Spinup Function norm 2.228472721859e+01
       5.260s 0002 Spinup Function norm 1.286500993446e+01
       5.085s 0000 Spinup Function norm 4.328962677595e+01
       5.032s 0001 Spinup Function norm 2.228472721859e+01
       5.032s 0002 Spinup Function norm 1.286500993446e+01
       4.810s 0000 Spinup Function norm 4.328962677595e+01
       4.810s 0001 Spinup Function norm 2.228472721859e+01
       4.811s 0002 Spinup Function norm 1.286500993446e+01
       4.677s 0000 Spinup Function norm 4.328962677595e+01
       4.678s 0001 Spinup Function norm 2.228472721859e+01
       4.680s 0002 Spinup Function norm 1.286500993446e+01
       4.552s 0000 Spinup Function norm 4.328962677595e+01
       4.549s 0001 Spinup Function norm 2.228472721859e+01
       4.543s 0002 Spinup Function norm 1.286500993446e+01
       4.386s 0000 Spinup Function norm 4.328962677595e+01
       4.381s 0001 Spinup Function norm 2.228472721859e+01
       4.379s 0002 Spinup Function norm 1.286500993446e+01
       4.253s 0000 Spinup Function norm 4.328962677595e+01
       4.247s 0001 Spinup Function norm 2.228472721859e+01
       4.252s 0002 Spinup Function norm 1.286500993446e+01
       4.205s 0000 Spinup Function norm 4.328962677595e+01
       4.200s 0001 Spinup Function norm 2.228472721859e+01
       4.203s 0002 Spinup Function norm 1.286500993446e+01
       4.121s 0000 Spinup Function norm 4.328962677595e+01
       4.116s 0001 Spinup Function norm 2.228472721859e+01
       4.114s 0002 Spinup Function norm 1.286500993446e+01
       3.963s 0000 Spinup Function norm 4.328962677595e+01
       3.966s 0001 Spinup Function norm 2.228472721859e+01
       3.962s 0002 Spinup Function norm 1.286500993446e+01
       3.953s 0000 Spinup Function norm 4.328962677595e+01
       3.930s 0001 Spinup Function norm 2.228472721859e+01
       3.926s 0002 Spinup Function norm 1.286500993446e+01
       3.848s 0000 Spinup Function norm 4.328962677595e+01
       3.834s 0001 Spinup Function norm 2.228472721859e+01
       3.838s 0002 Spinup Function norm 1.286500993446e+01
       3.736s 0000 Spinup Function norm 4.328962677595e+01
       3.735s 0001 Spinup Function norm 2.228472721859e+01
       3.715s 0002 Spinup Function norm 1.286500993446e+01
       3.622s 0000 Spinup Function norm 4.328962677595e+01
       3.626s 0001 Spinup Function norm 2.228472721859e+01
       3.626s 0002 Spinup Function norm 1.286500993446e+01
       3.520s 0000 Spinup Function norm 4.328962677595e+01
       3.508s 0001 Spinup Function norm 2.228472721859e+01
       3.512s 0002 Spinup Function norm 1.286500993446e+01
       3.479s 0000 Spinup Function norm 4.328962677595e+01
       3.471s 0001 Spinup Function norm 2.228472721859e+01
       3.462s 0002 Spinup Function norm 1.286500993446e+01
       3.358s 0000 Spinup Function norm 4.328962677595e+01
       3.367s 0001 Spinup Function norm 2.228472721859e+01
       3.368s 0002 Spinup Function norm 1.286500993446e+01
       3.302s 0000 Spinup Function norm 4.328962677595e+01
       3.293s 0001 Spinup Function norm 2.228472721859e+01
       3.300s 0002 Spinup Function norm 1.286500993446e+01
       3.194s 0000 Spinup Function norm 4.328962677595e+01
       3.182s 0001 Spinup Function norm 2.228472721859e+01
       3.185s 0002 Spinup Function norm 1.286500993446e+01
       3.157s 0000 Spinup Function norm 4.328962677595e+01
       3.108s 0001 Spinup Function norm 2.228472721859e+01
       3.103s 0002 Spinup Function norm 1.286500993446e+01
       3.081s 0000 Spinup Function norm 4.328962677595e+01
       3.090s 0001 Spinup Function norm 2.228472721859e+01
       3.070s 0002 Spinup Function norm 1.286500993446e+01
       2.983s 0000 Spinup Function norm 4.328962677595e+01
       2.989s 0001 Spinup Function norm 2.228472721859e+01
       2.981s 0002 Spinup Function norm 1.286500993446e+01
       2.920s 0000 Spinup Function norm 4.328962677595e+01
       2.933s 0001 Spinup Function norm 2.228472721859e+01
       2.924s 0002 Spinup Function norm 1.286500993446e+01
       2.841s 0000 Spinup Function norm 4.328962677595e+01
       2.848s 0001 Spinup Function norm 2.228472721859e+01
       2.837s 0002 Spinup Function norm 1.286500993446e+01
       2.813s 0000 Spinup Function norm 4.328962677595e+01
       2.825s 0001 Spinup Function norm 2.228472721859e+01
       2.810s 0002 Spinup Function norm 1.286500993446e+01
       2.773s 0000 Spinup Function norm 4.328962677595e+01
       2.773s 0001 Spinup Function norm 2.228472721859e+01
       2.763s 0002 Spinup Function norm 1.286500993446e+01
       2.714s 0000 Spinup Function norm 4.328962677595e+01
       2.713s 0001 Spinup Function norm 2.228472721859e+01
       2.703s 0002 Spinup Function norm 1.286500993446e+01
       2.649s 0000 Spinup Function norm 4.328962677595e+01
       2.625s 0001 Spinup Function norm 2.228472721859e+01
       2.642s 0002 Spinup Function norm 1.286500993446e+01
       2.583s 0000 Spinup Function norm 4.328962677595e+01
       2.578s 0001 Spinup Function norm 2.228472721859e+01
       2.579s 0002 Spinup Function norm 1.286500993446e+01
       2.539s 0000 Spinup Function norm 4.328962677595e+01
       2.558s 0001 Spinup Function norm 2.228472721859e+01
       2.560s 0002 Spinup Function norm 1.286500993446e+01
       2.503s 0000 Spinup Function norm 4.328962677595e+01
       2.497s 0001 Spinup Function norm 2.228472721859e+01
       2.493s 0002 Spinup Function norm 1.286500993446e+01
       2.469s 0000 Spinup Function norm 4.328962677595e+01
       2.448s 0001 Spinup Function norm 2.228472721859e+01
       2.463s 0002 Spinup Function norm 1.286500993446e+01
       2.384s 0000 Spinup Function norm 4.328962677595e+01
       2.389s 0001 Spinup Function norm 2.228472721859e+01
       2.381s 0002 Spinup Function norm 1.286500993446e+01
       2.336s 0000 Spinup Function norm 4.328962677595e+01
       2.345s 0001 Spinup Function norm 2.228472721859e+01
       2.346s 0002 Spinup Function norm 1.286500993446e+01
       2.355s 0000 Spinup Function norm 4.328962677595e+01
       2.298s 0001 Spinup Function norm 2.228472721859e+01
       2.357s 0002 Spinup Function norm 1.286500993446e+01
       2.282s 0000 Spinup Function norm 4.328962677595e+01
       2.286s 0001 Spinup Function norm 2.228472721859e+01
       2.270s 0002 Spinup Function norm 1.286500993446e+01
       2.243s 0000 Spinup Function norm 4.328962677595e+01
       2.223s 0001 Spinup Function norm 2.228472721859e+01
       2.241s 0002 Spinup Function norm 1.286500993446e+01
       2.193s 0000 Spinup Function norm 4.328962677595e+01
       2.194s 0001 Spinup Function norm 2.228472721859e+01
       2.187s 0002 Spinup Function norm 1.286500993446e+01
       2.162s 0000 Spinup Function norm 4.328962677595e+01
       2.156s 0001 Spinup Function norm 2.228472721859e+01
       2.163s 0002 Spinup Function norm 1.286500993446e+01
       2.112s 0000 Spinup Function norm 4.328962677595e+01
       2.118s 0001 Spinup Function norm 2.228472721859e+01
       2.102s 0002 Spinup Function norm 1.286500993446e+01
       2.135s 0000 Spinup Function norm 4.328962677595e+01
       2.117s 0001 Spinup Function norm 2.228472721859e+01
       2.124s 0002 Spinup Function norm 1.286500993446e+01
       2.048s 0000 Spinup Function norm 4.328962677595e+01
       2.044s 0001 Spinup Function norm 2.228472721859e+01
       2.042s 0002 Spinup Function norm 1.286500993446e+01
       2.041s 0000 Spinup Function norm 4.328962677595e+01
       2.016s 0001 Spinup Function norm 2.228472721859e+01
       2.030s 0002 Spinup Function norm 1.286500993446e+01
       1.995s 0000 Spinup Function norm 4.328962677595e+01
       2.010s 0001 Spinup Function norm 2.228472721859e+01
       1.995s 0002 Spinup Function norm 1.286500993446e+01
       2.006s 0000 Spinup Function norm 4.328962677595e+01
       1.981s 0001 Spinup Function norm 2.228472721859e+01
       1.989s 0002 Spinup Function norm 1.286500993446e+01
       1.970s 0000 Spinup Function norm 4.328962677595e+01
       1.972s 0001 Spinup Function norm 2.228472721859e+01
       1.969s 0002 Spinup Function norm 1.286500993446e+01
       1.921s 0000 Spinup Function norm 4.328962677595e+01
       1.916s 0001 Spinup Function norm 2.228472721859e+01
       1.903s 0002 Spinup Function norm 1.286500993446e+01
       1.900s 0000 Spinup Function norm 4.328962677595e+01
       1.883s 0001 Spinup Function norm 2.228472721859e+01
       1.900s 0002 Spinup Function norm 1.286500993446e+01
       1.877s 0000 Spinup Function norm 4.328962677595e+01
       1.887s 0001 Spinup Function norm 2.228472721859e+01
       1.873s 0002 Spinup Function norm 1.286500993446e+01
       1.854s 0000 Spinup Function norm 4.328962677595e+01
       1.835s 0001 Spinup Function norm 2.228472721859e+01
       1.836s 0002 Spinup Function norm 1.286500993446e+01
       1.815s 0000 Spinup Function norm 4.328962677595e+01
       1.804s 0001 Spinup Function norm 2.228472721859e+01
       1.812s 0002 Spinup Function norm 1.286500993446e+01
       1.782s 0000 Spinup Function norm 4.328962677595e+01
       1.793s 0001 Spinup Function norm 2.228472721859e+01
       1.784s 0002 Spinup Function norm 1.286500993446e+01
       1.805s 0000 Spinup Function norm 4.328962677595e+01
       1.781s 0001 Spinup Function norm 2.228472721859e+01
       1.793s 0002 Spinup Function norm 1.286500993446e+01
       1.787s 0000 Spinup Function norm 4.328962677595e+01
       1.776s 0001 Spinup Function norm 2.228472721859e+01
       1.790s 0002 Spinup Function norm 1.286500993446e+01
       1.763s 0000 Spinup Function norm 4.328962677595e+01
       1.775s 0001 Spinup Function norm 2.228472721859e+01
       1.765s 0002 Spinup Function norm 1.286500993446e+01
       1.723s 0000 Spinup Function norm 4.328962677595e+01
       1.711s 0001 Spinup Function norm 2.228472721859e+01
       1.706s 0002 Spinup Function norm 1.286500993446e+01
       1.695s 0000 Spinup Function norm 4.328962677595e+01
       1.684s 0001 Spinup Function norm 2.228472721859e+01
       1.690s 0002 Spinup Function norm 1.286500993446e+01
       1.688s 0000 Spinup Function norm 4.328962677595e+01
       1.672s 0001 Spinup Function norm 2.228472721859e+01
       1.683s 0002 Spinup Function norm 1.286500993446e+01
       1.682s 0000 Spinup Function norm 4.328962677595e+01
       1.682s 0001 Spinup Function norm 2.228472721859e+01
       1.678s 0002 Spinup Function norm 1.286500993446e+01
       1.652s 0000 Spinup Function norm 4.328962677595e+01
       1.632s 0001 Spinup Function norm 2.228472721859e+01
       1.625s 0002 Spinup Function norm 1.286500993446e+01
       1.656s 0000 Spinup Function norm 4.328962677595e+01
       1.637s 0001 Spinup Function norm 2.228472721859e+01
       1.644s 0002 Spinup Function norm 1.286500993446e+01
       1.618s 0000 Spinup Function norm 4.328962677595e+01
       1.622s 0001 Spinup Function norm 2.228472721859e+01
       1.619s 0002 Spinup Function norm 1.286500993446e+01
       1.599s 0000 Spinup Function norm 4.328962677595e+01
       1.604s 0001 Spinup Function norm 2.228472721859e+01
       1.594s 0002 Spinup Function norm 1.286500993446e+01
       1.574s 0000 Spinup Function norm 4.328962677595e+01
       1.566s 0001 Spinup Function norm 2.228472721859e+01
       1.562s 0002 Spinup Function norm 1.286500993446e+01
       1.549s 0000 Spinup Function norm 4.328962677595e+01
       1.588s 0001 Spinup Function norm 2.228472721859e+01
       1.538s 0002 Spinup Function norm 1.286500993446e+01
       1.527s 0000 Spinup Function norm 4.328962677595e+01
       1.519s 0001 Spinup Function norm 2.228472721859e+01
       1.546s 0002 Spinup Function norm 1.286500993446e+01
       1.557s 0000 Spinup Function norm 4.328962677595e+01
       1.556s 0001 Spinup Function norm 2.228472721859e+01
       1.542s 0002 Spinup Function norm 1.286500993446e+01
       1.486s 0000 Spinup Function norm 4.328962677595e+01
       1.491s 0001 Spinup Function norm 2.228472721859e+01
       1.487s 0002 Spinup Function norm 1.286500993446e+01
       1.475s 0000 Spinup Function norm 4.328962677595e+01
       1.480s 0001 Spinup Function norm 2.228472721859e+01
       1.473s 0002 Spinup Function norm 1.286500993446e+01
       1.477s 0000 Spinup Function norm 4.328962677595e+01
       1.476s 0001 Spinup Function norm 2.228472721859e+01
       1.472s 0002 Spinup Function norm 1.286500993446e+01
       1.469s 0000 Spinup Function norm 4.328962677595e+01
       1.470s 0001 Spinup Function norm 2.228472721859e+01
       1.461s 0002 Spinup Function norm 1.286500993446e+01
       1.447s 0000 Spinup Function norm 4.328962677595e+01
       1.436s 0001 Spinup Function norm 2.228472721859e+01
       1.439s 0002 Spinup Function norm 1.286500993446e+01
       1.437s 0000 Spinup Function norm 4.328962677595e+01
       1.432s 0001 Spinup Function norm 2.228472721859e+01
       1.441s 0002 Spinup Function norm 1.286500993446e+01
       1.442s 0000 Spinup Function norm 4.328962677595e+01
       1.435s 0001 Spinup Function norm 2.228472721859e+01
       1.447s 0002 Spinup Function norm 1.286500993446e+01
       1.411s 0000 Spinup Function norm 4.328962677595e+01
       1.411s 0001 Spinup Function norm 2.228472721859e+01
       1.424s 0002 Spinup Function norm 1.286500993446e+01
       1.401s 0000 Spinup Function norm 4.328962677595e+01
       1.411s 0001 Spinup Function norm 2.228472721859e+01
       1.400s 0002 Spinup Function norm 1.286500993446e+01
       1.399s 0000 Spinup Function norm 4.328962677595e+01
       1.395s 0001 Spinup Function norm 2.228472721859e+01
       1.386s 0002 Spinup Function norm 1.286500993446e+01
       1.380s 0000 Spinup Function norm 4.328962677595e+01
       1.371s 0001 Spinup Function norm 2.228472721859e+01
       1.359s 0002 Spinup Function norm 1.286500993446e+01
       1.385s 0000 Spinup Function norm 4.328962677595e+01
       1.379s 0001 Spinup Function norm 2.228472721859e+01
       1.373s 0002 Spinup Function norm 1.286500993446e+01
       1.372s 0000 Spinup Function norm 4.328962677595e+01
       1.362s 0001 Spinup Function norm 2.228472721859e+01
       1.361s 0002 Spinup Function norm 1.286500993446e+01
       1.369s 0000 Spinup Function norm 4.328962677595e+01
       1.365s 0001 Spinup Function norm 2.228472721859e+01
       1.370s 0002 Spinup Function norm 1.286500993446e+01
       1.333s 0000 Spinup Function norm 4.328962677595e+01
       1.322s 0001 Spinup Function norm 2.228472721859e+01
       1.325s 0002 Spinup Function norm 1.286500993446e+01
       1.323s 0000 Spinup Function norm 4.328962677595e+01
       1.314s 0001 Spinup Function norm 2.228472721859e+01
       1.319s 0002 Spinup Function norm 1.286500993446e+01
       1.310s 0000 Spinup Function norm 4.328962677595e+01
       1.309s 0001 Spinup Function norm 2.228472721859e+01
       1.352s 0002 Spinup Function norm 1.286500993446e+01
       1.300s 0000 Spinup Function norm 4.328962677595e+01
       1.289s 0001 Spinup Function norm 2.228472721859e+01
       1.304s 0002 Spinup Function norm 1.286500993446e+01
       1.293s 0000 Spinup Function norm 4.328962677595e+01
       1.290s 0001 Spinup Function norm 2.228472721859e+01
       1.295s 0002 Spinup Function norm 1.286500993446e+01
       1.285s 0000 Spinup Function norm 4.328962677595e+01
       1.278s 0001 Spinup Function norm 2.228472721859e+01
       1.300s 0002 Spinup Function norm 1.286500993446e+01
       1.265s 0000 Spinup Function norm 4.328962677595e+01
       1.264s 0001 Spinup Function norm 2.228472721859e+01
       1.276s 0002 Spinup Function norm 1.286500993446e+01
       1.295s 0000 Spinup Function norm 4.328962677595e+01
       1.291s 0001 Spinup Function norm 2.228472721859e+01
       1.291s 0002 Spinup Function norm 1.286500993446e+01
       1.247s 0000 Spinup Function norm 4.328962677595e+01
       1.252s 0001 Spinup Function norm 2.228472721859e+01
       1.258s 0002 Spinup Function norm 1.286500993446e+01
       1.243s 0000 Spinup Function norm 4.328962677595e+01
       1.248s 0001 Spinup Function norm 2.228472721859e+01
       1.248s 0002 Spinup Function norm 1.286500993446e+01
       1.235s 0000 Spinup Function norm 4.328962677595e+01
       1.248s 0001 Spinup Function norm 2.228472721859e+01
       1.242s 0002 Spinup Function norm 1.286500993446e+01
       1.241s 0000 Spinup Function norm 4.328962677595e+01
       1.255s 0001 Spinup Function norm 2.228472721859e+01
       1.248s 0002 Spinup Function norm 1.286500993446e+01
       1.233s 0000 Spinup Function norm 4.328962677595e+01
       1.234s 0001 Spinup Function norm 2.228472721859e+01
       1.234s 0002 Spinup Function norm 1.286500993446e+01
       1.214s 0000 Spinup Function norm 4.328962677595e+01
       1.215s 0001 Spinup Function norm 2.228472721859e+01
       1.216s 0002 Spinup Function norm 1.286500993446e+01
       1.216s 0000 Spinup Function norm 4.328962677595e+01
       1.220s 0001 Spinup Function norm 2.228472721859e+01
       1.220s 0002 Spinup Function norm 1.286500993446e+01
       1.229s 0000 Spinup Function norm 4.328962677595e+01
       1.232s 0001 Spinup Function norm 2.228472721859e+01
       1.234s 0002 Spinup Function norm 1.286500993446e+01
       1.197s 0000 Spinup Function norm 4.328962677595e+01
       1.207s 0001 Spinup Function norm 2.228472721859e+01
       1.201s 0002 Spinup Function norm 1.286500993446e+01
       1.174s 0000 Spinup Function norm 4.328962677595e+01
       1.198s 0001 Spinup Function norm 2.228472721859e+01
       1.175s 0002 Spinup Function norm 1.286500993446e+01
       1.177s 0000 Spinup Function norm 4.328962677595e+01
       1.185s 0001 Spinup Function norm 2.228472721859e+01
       1.177s 0002 Spinup Function norm 1.286500993446e+01
       1.168s 0000 Spinup Function norm 4.328962677595e+01
       1.177s 0001 Spinup Function norm 2.228472721859e+01
       1.168s 0002 Spinup Function norm 1.286500993446e+01
       1.168s 0000 Spinup Function norm 4.328962677595e+01
       1.184s 0001 Spinup Function norm 2.228472721859e+01
       1.163s 0002 Spinup Function norm 1.286500993446e+01
       1.182s 0000 Spinup Function norm 4.328962677595e+01
       1.181s 0001 Spinup Function norm 2.228472721859e+01
       1.172s 0002 Spinup Function norm 1.286500993446e+01
       1.145s 0000 Spinup Function norm 4.328962677595e+01
       1.159s 0001 Spinup Function norm 2.228472721859e+01
       1.139s 0002 Spinup Function norm 1.286500993446e+01
       1.148s 0000 Spinup Function norm 4.328962677595e+01
       1.156s 0001 Spinup Function norm 2.228472721859e+01
       1.146s 0002 Spinup Function norm 1.286500993446e+01
       1.149s 0000 Spinup Function norm 4.328962677595e+01
       1.154s 0001 Spinup Function norm 2.228472721859e+01
       1.142s 0002 Spinup Function norm 1.286500993446e+01
       1.139s 0000 Spinup Function norm 4.328962677595e+01
       1.153s 0001 Spinup Function norm 2.228472721859e+01
       1.132s 0002 Spinup Function norm 1.286500993446e+01
       1.114s 0000 Spinup Function norm 4.328962677595e+01
       1.130s 0001 Spinup Function norm 2.228472721859e+01
       1.108s 0002 Spinup Function norm 1.286500993446e+01
       1.133s 0000 Spinup Function norm 4.328962677595e+01
       1.144s 0001 Spinup Function norm 2.228472721859e+01
       1.147s 0002 Spinup Function norm 1.286500993446e+01
       1.125s 0000 Spinup Function norm 4.328962677595e+01
       1.133s 0001 Spinup Function norm 2.228472721859e+01
       1.123s 0002 Spinup Function norm 1.286500993446e+01
       1.112s 0000 Spinup Function norm 4.328962677595e+01
       1.134s 0001 Spinup Function norm 2.228472721859e+01
       1.115s 0002 Spinup Function norm 1.286500993446e+01
       1.105s 0000 Spinup Function norm 4.328962677595e+01
       1.113s 0001 Spinup Function norm 2.228472721859e+01
       1.112s 0002 Spinup Function norm 1.286500993446e+01
       1.096s 0000 Spinup Function norm 4.328962677595e+01
       1.104s 0001 Spinup Function norm 2.228472721859e+01
       1.094s 0002 Spinup Function norm 1.286500993446e+01
       1.091s 0000 Spinup Function norm 4.328962677595e+01
       1.107s 0001 Spinup Function norm 2.228472721859e+01
       1.089s 0002 Spinup Function norm 1.286500993446e+01
       1.087s 0000 Spinup Function norm 4.328962677595e+01
       1.093s 0001 Spinup Function norm 2.228472721859e+01
       1.085s 0002 Spinup Function norm 1.286500993446e+01
       1.094s 0000 Spinup Function norm 4.328962677595e+01
       1.093s 0001 Spinup Function norm 2.228472721859e+01
       1.092s 0002 Spinup Function norm 1.286500993446e+01
       1.090s 0000 Spinup Function norm 4.328962677595e+01
       1.092s 0001 Spinup Function norm 2.228472721859e+01
       1.092s 0002 Spinup Function norm 1.286500993446e+01
       1.077s 0000 Spinup Function norm 4.328962677595e+01
       1.075s 0001 Spinup Function norm 2.228472721859e+01
       1.069s 0002 Spinup Function norm 1.286500993446e+01
       1.070s 0000 Spinup Function norm 4.328962677595e+01
       1.088s 0001 Spinup Function norm 2.228472721859e+01
       1.076s 0002 Spinup Function norm 1.286500993446e+01
       1.081s 0000 Spinup Function norm 4.328962677595e+01
       1.085s 0001 Spinup Function norm 2.228472721859e+01
       1.091s 0002 Spinup Function norm 1.286500993446e+01
       1.061s 0000 Spinup Function norm 4.328962677595e+01
       1.066s 0001 Spinup Function norm 2.228472721859e+01
       1.068s 0002 Spinup Function norm 1.286500993446e+01
       1.067s 0000 Spinup Function norm 4.328962677595e+01
       1.058s 0001 Spinup Function norm 2.228472721859e+01
       1.068s 0002 Spinup Function norm 1.286500993446e+01
       1.048s 0000 Spinup Function norm 4.328962677595e+01
       1.046s 0001 Spinup Function norm 2.228472721859e+01
       1.062s 0002 Spinup Function norm 1.286500993446e+01
       1.086s 0000 Spinup Function norm 4.328962677595e+01
       1.073s 0001 Spinup Function norm 2.228472721859e+01
       1.088s 0002 Spinup Function norm 1.286500993446e+01
       1.082s 0000 Spinup Function norm 4.328962677595e+01
       1.081s 0001 Spinup Function norm 2.228472721859e+01
       1.129s 0002 Spinup Function norm 1.286500993446e+01
       1.044s 0000 Spinup Function norm 4.328962677595e+01
       1.034s 0001 Spinup Function norm 2.228472721859e+01
       1.045s 0002 Spinup Function norm 1.286500993446e+01
       1.038s 0000 Spinup Function norm 4.328962677595e+01
       1.039s 0001 Spinup Function norm 2.228472721859e+01
       1.039s 0002 Spinup Function norm 1.286500993446e+01
